,name,studio,runtime_minutes,genres,original_language,popularity,release_date_x,vote_average,vote_count,production_budget,domestic_gross_y,worldwide_gross
1934,Fantastic Beasts: The Crimes of Grindelwald,WB,134.0,"Adventure,Family,Fantasy",en,48.508,2018-11-16,6.9,4870,"$200,000,000","$159,555,901","$652,220,086"
1935,Ant-Man and the Wasp,BV,118.0,"Action,Adventure,Comedy",en,44.729,2018-07-06,7.0,6290,"$130,000,000","$216,648,740","$623,144,660"
1936,Ready Player One,WB,140.0,"Action,Adventure,Sci-Fi",en,30.029,2018-03-29,7.6,7021,"$150,000,000","$137,690,172","$579,290,136"
1937,The Meg,WB,113.0,"Action,Horror,Sci-Fi",en,31.397,2018-08-10,5.9,2896,"$178,000,000","$145,443,742","$529,530,715"
1938,Hotel Transylvania 3: Summer Vacation,Sony,97.0,"Adventure,Animation,Comedy",en,26.815,2018-06-30,6.8,1673,"$65,000,000","$167,500,092","$527,079,962"
1939,Bumblebee,Par.,114.0,"Action,Adventure,Sci-Fi",en,43.078,2018-12-21,6.5,2425,"$102,000,000","$127,195,589","$465,195,589"
1940,Solo: A Star Wars Story,BV,135.0,"Action,Adventure,Fantasy",en,29.502,2018-05-25,6.6,3838,"$275,000,000","$213,767,512","$393,151,347"
1941,Fifty Shades Freed,Uni.,105.0,"Drama,Romance,Thriller",en,22.512,2018-02-09,6.1,3535,"$55,000,000","$100,407,760","$371,350,619"
1942,Peter Rabbit,Sony,95.0,"Adventure,Animation,Comedy",en,15.974,2018-02-09,6.5,650,"$50,000,000","$115,234,093","$347,136,477"
1943,Mary Poppins Returns,BV,130.0,"Comedy,Family,Fantasy",en,30.419,2018-12-19,6.6,1457,"$130,000,000","$171,958,438","$341,528,518"
1944,A Quiet Place,Par.,80.0,Documentary,en,29.154,2018-04-06,7.3,5848,"$17,000,000","$188,024,361","$334,522,294"
1945,A Quiet Place,Par.,90.0,"Drama,Horror,Sci-Fi",en,29.154,2018-04-06,7.3,5848,"$17,000,000","$188,024,361","$334,522,294"
1946,Green Book,Uni.,130.0,"Biography,Comedy,Drama",en,36.284,2018-11-16,8.3,3499,"$23,000,000","$85,080,171","$322,034,439"
1947,Skyscraper,Uni.,102.0,"Action,Adventure,Thriller",en,26.229,2018-07-13,6.1,2177,"$125,000,000","$68,420,120","$304,115,534"
1948,Tomb Raider,WB,119.0,"Action,Adventure,Fantasy",en,24.968,2018-03-16,6.3,4310,"$90,000,000","$58,250,803","$273,477,501"
1949,Crazy Rich Asians,WB,120.0,"Comedy,Romance",en,17.969,2018-08-15,7.1,1496,"$30,000,000","$174,532,921","$238,099,711"
1950,Smallfoot,WB,96.0,"Adventure,Animation,Comedy",en,26.231,2018-09-28,6.6,600,"$80,000,000","$83,240,103","$213,691,277"
1951,Creed II,MGM,130.0,"Drama,Sport",en,26.907,2018-11-21,6.7,2236,"$50,000,000","$115,715,889","$213,591,522"
1952,The Equalizer 2,Sony,121.0,"Action,Crime,Thriller",en,22.961,2018-07-20,6.4,2089,"$77,000,000","$102,084,362","$190,453,132"
1953,The Nutcracker and the Four Realms,BV,99.0,"Adventure,Family,Fantasy",en,26.235,2018-11-02,6.0,909,"$132,900,000","$54,858,851","$170,293,899"
1954,The Mule,WB,100.0,"Comedy,Drama",en,6.161,2014-03-10,6.4,77,"$50,000,000","$103,804,407","$170,857,676"
1955,The Mule,WB,100.0,"Comedy,Drama",en,33.83,2018-12-14,6.5,1584,"$50,000,000","$103,804,407","$170,857,676"
1956,The Mule,WB,103.0,"Comedy,Crime,Drama",en,6.161,2014-03-10,6.4,77,"$50,000,000","$103,804,407","$170,857,676"
1957,The Mule,WB,103.0,"Comedy,Crime,Drama",en,33.83,2018-12-14,6.5,1584,"$50,000,000","$103,804,407","$170,857,676"
1958,The Mule,WB,116.0,"Crime,Drama,Thriller",en,6.161,2014-03-10,6.4,77,"$50,000,000","$103,804,407","$170,857,676"
1959,The Mule,WB,116.0,"Crime,Drama,Thriller",en,33.83,2018-12-14,6.5,1584,"$50,000,000","$103,804,407","$170,857,676"
1960,Insidious: The Last Key,Uni.,103.0,"Horror,Mystery,Thriller",en,16.017,2018-01-05,6.1,1306,"$10,000,000","$67,745,330","$167,885,588"
1961,Red Sparrow,Fox,140.0,"Action,Drama,Thriller",en,18.117,2018-03-02,6.5,3406,"$69,000,000","$46,874,505","$145,951,861"
1962,The First Purge,Uni.,98.0,"Action,Horror,Sci-Fi",en,28.44,2018-07-04,5.8,1846,"$13,000,000","$69,488,745","$136,617,305"
1963,A Wrinkle in Time,BV,109.0,"Adventure,Family,Fantasy",en,12.529,2018-03-09,5.0,1073,"$103,000,000","$100,478,608","$133,401,882"
1964,Instant Family,Par.,118.0,"Comedy,Drama",en,22.634,2018-11-16,7.6,782,"$48,000,000","$67,363,237","$119,736,188"
1965,The Commuter,LGF,105.0,"Action,Mystery,Thriller",en,20.063,2018-01-12,6.2,2394,"$40,000,000","$36,343,858","$101,985,431"
1967,Game Night,WB (NL),100.0,"Action,Comedy,Crime",en,19.459,2018-02-23,6.9,2756,"$37,000,000","$69,179,066","$117,378,084"
1968,First Man,Uni.,141.0,"Biography,Drama,History",en,22.958,2018-10-12,7.1,2304,"$60,000,000","$44,936,545","$105,203,825"
