movie_id,movie_name,release_year_movies,runtime_minutes,genres,averagerating,numvotes,release_date,production_budget,domestic_gross,worldwide_gross
tt2051894,home run,1970,113,"drama,sport",6.0,2745,2013-04-19,1200000,2859955,2859955
tt2057392,eye in the sky,1970,102,"drama,thriller,war",7.3,72301,2016-03-11,13000000,18704596,35402802
tt2058107,the railway man,1970,116,"biography,drama,romance",7.1,34586,2014-04-11,18000000,4438438,23910210
tt2059171,13 sins,1970,93,"horror,thriller",6.3,29550,2014-04-18,4000000,9134,47552
tt2066051,rocketman,1970,121,"biography,drama,music",7.7,24266,2019-05-31,41000000,57342725,108642725
tt2072962,the client,1970,123,"drama,thriller",6.9,1186,1994-07-20,45000000,92115211,117615211
tt2076220,holy motors,1970,115,"drama,fantasy",7.1,36874,2012-10-17,4000000,641054,4230426
tt2080374,steve jobs,1970,122,"biography,drama",7.2,138668,2015-10-09,30000000,17766658,35579007
tt2083355,the best man holiday,1970,123,"comedy,drama",6.7,13967,2013-11-15,17000000,70525195,72835710
tt2083383,trouble with the curve,1970,111,"drama,sport",6.8,56129,2012-09-21,60000000,35763137,47818913
tt2084970,the imitation game,1970,114,"biography,drama,thriller",8.0,620834,2014-11-28,15000000,91125143,227740463
tt2091256,captain underpants: the first epic movie,1970,89,"action,animation,comedy",6.2,21903,2017-06-02,38000000,73921000,126577874
tt2095649,grace of monaco,1970,103,"biography,drama,romance",5.7,16685,2015-12-01,30000000,0,25199891
tt2096672,dumb and dumber to,1970,109,"adventure,comedy",5.6,118646,2014-11-14,40000000,86208010,156553592
tt2096673,inside out,1970,95,"adventure,animation,comedy",8.2,536181,2015-06-19,175000000,356461711,854235992
tt2097298,"mcfarland, usa",1970,129,"biography,drama,sport",7.4,31735,2015-02-20,17000000,44480275,45707924
tt2099556,antiviral,1970,108,"horror,sci-fi,thriller",5.7,11025,2013-04-12,3100000,0,123407
tt2101341,dead man down,1970,118,"action,crime,drama",6.5,61238,2013-03-08,30000000,10895295,19599974
tt2101441,spring breakers,1970,94,"comedy,crime,drama",5.3,126504,2013-03-15,5000000,14124286,31149251
tt2103217,maniac,1970,89,"horror,thriller",6.1,32534,1980-01-01,350000,10000000,10000000
tt2103254,tammy,1970,97,"comedy,romance",4.9,44345,2014-07-02,20000000,84525432,96407655
tt2103281,dawn of the planet of the apes,1970,130,"action,adventure,drama",7.6,390199,2014-07-11,170000000,208545589,710644566
tt2106361,into the storm,1970,89,"action,adventure,drama",5.8,60894,2014-08-08,50000000,47602194,150429371
tt2109184,paranormal activity 4,1970,88,"horror,mystery,thriller",4.6,58408,2012-10-19,5000000,53900335,142817992
tt2109248,transformers: age of extinction,1970,165,"action,adventure,sci-fi",5.7,283486,2014-06-27,210000000,245439076,1104039076
tt2112277,swelter,1970,96,"action,crime,drama",4.6,2536,2014-08-12,8000000,0,44197
tt2113659,elsa & fred,1970,93,"comedy,drama,romance",6.5,2711,2014-11-07,10000000,67657,197901
tt2119532,hacksaw ridge,1970,139,"biography,drama,history",8.1,366904,2016-11-04,40000000,67209615,168904682
tt2119543,the house with a clock in its walls,1970,105,"comedy,fantasy,horror",6.0,32995,2018-09-21,40000000,68549695,126331750
tt2120120,pixels,1970,105,"action,comedy,sci-fi",5.6,119789,2015-07-24,90000000,78765986,244041804
tt2123129,3,1970,145,"drama,mystery,romance",7.2,3471,2011-09-16,7200000,59774,295492
tt2125435,beasts of the southern wild,1970,93,"adventure,drama,fantasy",7.3,77440,2012-06-27,1800000,12795746,23265132
tt2126235,collide,1970,99,"action,crime,thriller",5.7,13288,2017-02-24,29200000,2280004,5466698
tt2126355,san andreas,1970,114,"action,adventure,drama",6.1,192750,2015-05-29,110000000,155190832,456258539
tt2126357,second act,1970,103,"comedy,drama,romance",5.8,13109,2018-12-21,15700000,39282227,63288854
tt2132405,spellbound,1970,114,"comedy,horror,romance",6.9,2485,1945-10-31,1500000,7000000,7000000
tt2133191,beautiful,1970,120,"biography,drama,family",7.5,751,2000-09-29,9000000,3134509,3134509
tt2139881,long shot,1970,125,"comedy,romance",7.2,12814,2019-05-03,40000000,30202860,43711031
tt2140037,jane got a gun,1970,98,"action,drama,western",5.9,19051,2016-01-29,25000000,1513793,3771345
tt2140373,saving mr. banks,1970,125,"biography,comedy,drama",7.5,140678,2013-12-13,35000000,83299761,114962525
tt2140379,self/less,1970,117,"action,mystery,sci-fi",6.5,80743,2015-07-10,26000000,12279691,33667319
tt2140479,the accountant,1970,128,"action,crime,drama",7.3,233022,2016-10-14,40000000,86260045,152962083
tt2166214,khiladi 786,1970,141,"action,comedy",4.4,5648,2012-12-07,5600000,385422,14683763
tt2167202,getaway,1970,90,"action,crime,thriller",4.4,22157,2013-08-30,18000000,10501938,11813989
tt2170299,bad words,1970,89,"comedy,drama",6.7,44061,2014-03-14,10000000,7779614,7843145
tt2170439,horrible bosses 2,1970,108,"comedy,crime",6.3,144442,2014-11-26,40000000,54445357,105945357
tt2170593,st. vincent,1970,102,"comedy,drama",7.3,89372,2014-10-10,13000000,44137712,54837234
tt2171902,happy valley,1970,98,"documentary,drama,sport",7.1,1059,2008-03-28,250000,67665,67665
tt2172934,3 days to kill,1970,117,"action,drama,thriller",6.2,81681,2014-02-21,28000000,30697999,38959900
tt2172935,metallica through the never,1970,93,music,7.2,15592,2013-09-27,18000000,3419967,9082906
tt2176013,jab tak hai jaan,1970,176,"drama,romance",6.8,48364,2012-11-13,9200000,3047539,5806666
tt2177771,the monuments men,1970,118,"comedy,drama,history",6.1,117638,2014-02-07,70000000,78031620,158702748
tt2178470,yeh jawaani hai deewani,1970,160,"comedy,drama,musical",7.1,33971,2013-05-31,8300000,3827466,50827466
tt2179136,american sniper,1970,133,"action,biography,drama",7.3,401915,2014-12-25,58000000,350126372,547326372
tt2180411,into the woods,1970,125,"adventure,comedy,drama",6.0,123577,2014-12-25,56200000,128002372,213116401
tt2183034,earth to echo,1970,91,"adventure,family,sci-fi",5.8,17627,2014-07-02,13000000,38934842,42174545
tt2187884,escape from tomorrow,1970,90,"drama,fantasy,horror",5.2,8665,2013-10-11,650000,171962,171962
tt2191701,grown ups 2,1970,101,comedy,5.4,128500,2013-07-12,80000000,133668525,247023808
tt2193215,the counselor,1970,117,"crime,drama,thriller",5.3,92096,2013-10-25,25000000,16973715,71009334
tt2194499,about time,1970,123,"comedy,drama,fantasy",7.8,263136,2013-11-01,12000000,15323921,89309178
tt2199571,run all night,1970,114,"action,drama,thriller",6.6,94131,2015-03-13,50000000,26461644,66961644
tt2203939,the other woman,1970,109,"comedy,romance",6.0,122889,2014-04-25,40000000,83911193,195111193
tt2209418,before midnight,1970,109,"drama,romance",7.9,123107,2013-05-24,3000000,8110621,23251930
tt2209764,transcendence,1970,119,"action,drama,sci-fi",6.3,204481,2014-04-18,100000000,23022309,103039258
tt2215719,katy perry: part of me,1970,93,"documentary,music",5.9,13034,2012-07-05,12000000,25326071,32700439
tt2223990,draft day,1970,110,"drama,sport",6.8,48812,2014-04-11,25000000,28842237,29847480
tt2226519,plush,1970,99,"drama,music,thriller",5.4,3462,2013-09-13,2000000,3080,28864
tt2229499,don jon,1970,90,"comedy,drama,romance",6.6,216350,2013-09-27,5500000,24477704,41268579
tt2231253,wild card,1970,92,"action,crime,drama",5.6,46463,2015-01-30,30000000,3200,4315789
tt2231461,rampage,1970,107,"action,adventure,sci-fi",6.1,115891,2018-04-13,120000000,101028233,428056280
tt2234155,the internship,1970,119,comedy,6.3,179817,2013-06-07,58000000,44672764,93672764
tt2235108,dear white people,1970,108,"comedy,drama,romance",6.1,23321,2014-10-17,1250000,4404154,5403771
tt2239822,valerian and the city of a thousand planets,1970,137,"action,adventure,fantasy",6.5,139792,2017-07-21,180000000,40479370,215098356
tt2239832,think like a man too,1970,106,"comedy,romance",5.8,18533,2014-06-20,24000000,65028687,70027933
tt2241035,the color purple,1970,97,"action,drama",6.6,1299,1985-12-18,15000000,93589701,93589701
tt2241351,money monster,1970,98,"crime,drama,thriller",6.5,86607,2016-05-13,27000000,41012075,93466095
tt2241691,under the rainbow,1970,112,"comedy,drama,romance",5.9,1174,1981-07-31,20000000,18826490,18826490
tt2245084,big hero 6,1970,102,"action,adventure,animation",7.8,371204,2014-11-07,165000000,222527828,652127828
tt2247476,when the game stands tall,1970,115,"drama,family,sport",6.7,14498,2014-08-22,15000000,30127963,30138912
tt2248739,departure,1970,109,"drama,romance",6.7,1680,2017-03-07,1100000,0,27561
tt2249221,zulu,1970,110,"crime,drama,thriller",6.7,16607,2013-12-31,16000000,0,1844228
tt2250912,spider-man: homecoming,1970,133,"action,adventure,sci-fi",7.5,426302,2017-07-07,175000000,334201140,880166350
tt2265398,drinking buddies,1970,90,"comedy,drama,romance",6.1,53546,2013-08-23,500000,343706,407100
tt2267968,kung fu panda 3,1970,95,"action,adventure,animation",7.1,116166,2016-01-29,140000000,143528619,517599142
tt2267998,gone girl,1970,149,"drama,mystery,thriller",8.1,761592,2014-10-03,61000000,167767189,368567189
tt2268016,magic mike xxl,1970,115,"comedy,drama,music",5.6,48497,2015-07-01,14500000,66013057,123660597
tt2277860,finding dory,1970,97,"adventure,animation,comedy",7.3,213542,2016-06-17,200000000,486295561,1021215193
tt2278388,the grand budapest hotel,1970,99,"adventure,comedy,crime",8.1,633604,2014-03-07,31000000,59076019,163981261
tt2279339,love the coopers,1970,107,"comedy,fantasy,romance",5.8,18018,2015-11-13,18000000,26302731,42227490
tt2279373,the spongebob movie: sponge out of water,1970,92,"adventure,animation,comedy",6.0,43560,2015-02-06,74000000,162994032,311013181
tt2281587,muppets most wanted,1970,107,"adventure,comedy,crime",6.4,29018,2014-03-21,55000000,51178893,79312301
tt2283362,jumanji: welcome to the jungle,1970,119,"action,adventure,comedy",7.0,242735,2017-12-20,90000000,404508916,964496193
tt2292959,the canyons,1970,99,"drama,thriller",3.8,9838,2013-08-02,250000,59671,62375
tt2293640,minions,1970,91,"adventure,animation,comedy",6.4,193917,2015-07-10,74000000,336045770,1160336173
tt2294449,22 jump street,1970,112,"action,comedy,crime",7.0,319504,2014-06-13,50000000,191719337,331333876
tt2294629,frozen,1970,102,"adventure,animation,comedy",7.5,516998,2013-11-22,150000000,400738009,1272469910
tt2295722,falcon rising,1970,103,"action,adventure",5.8,6955,2014-09-04,4500000,11774,11774
tt2302755,olympus has fallen,1970,119,"action,thriller",6.5,235443,2013-03-22,70000000,98927592,172878928
tt2304459,23 blast,1970,98,"drama,family,sport",6.5,1567,2014-10-24,1000000,549185,549185
tt2304771,mandela: long walk to freedom,1970,141,"biography,drama,history",7.1,25027,2013-11-29,35000000,8323085,29890402
tt2304933,the 5th wave,1970,112,"action,adventure,drama",5.2,90788,2016-01-22,38000000,34912982,111336398
tt2309788,the gatekeepers,1970,101,"documentary,history,war",7.6,5214,2013-02-01,1500000,2408553,2592308
tt2310332,the hobbit: the battle of the five armies,1970,144,"adventure,fantasy",7.4,438621,2014-12-17,250000000,255119788,945577621
tt2312718,homefront,1970,100,"action,thriller",6.5,98549,2013-11-27,22000000,20158492,51695362
tt2316204,alien: covenant,1970,122,"horror,sci-fi,thriller",6.4,226920,2017-05-19,97000000,74262031,238521247
tt2318092,endless love,1970,104,"drama,romance",6.3,37869,2014-02-14,20000000,23438250,34718173
tt2321163,abcd (any body can dance),1970,160,"drama,music",6.4,5695,2013-02-08,1900000,222098,10137234
tt2321549,the babadook,1970,94,"drama,horror",6.8,171411,2014-11-28,2000000,950792,7482387
tt2322441,fifty shades of grey,1970,125,"drama,romance,thriller",4.1,279126,2015-02-13,40000000,166167230,570998101
tt2324384,the notebook,1970,112,"drama,war",7.0,2767,2004-06-25,30000000,81001787,116025023
tt2325977,strangerland,1970,112,"drama,mystery,thriller",5.2,7999,2015-07-10,10000000,17472,161097
tt2333784,the expendables 3,1970,126,"action,adventure,thriller",6.1,156432,2014-08-15,100000000,39322544,209461378
tt2334871,snatched,1970,90,"action,adventure,comedy",4.5,29997,2017-05-12,42000000,45852178,57852177
tt2334873,blue jasmine,1970,98,drama,7.3,179453,2013-07-26,18000000,33404871,102912961
tt2334879,white house down,1970,131,"action,drama,thriller",6.4,191791,2013-06-28,150000000,73103784,205440387
tt2345112,parkland,1970,93,"drama,history,mystery",6.4,14036,2013-10-04,10000000,641439,1616353
tt2345737,the rover,1970,103,"action,crime,drama",6.4,40576,2014-06-13,8500000,1109199,3180252
tt2349460,grace unplugged,1970,102,"drama,music",6.2,3006,2013-10-04,1700000,2507159,2507159
tt2350496,the lunchbox,1970,104,"drama,romance",7.8,42618,2014-02-28,1700000,4231500,12231500
tt2357129,jobs,1970,128,"biography,drama",5.9,88788,2013-08-16,18000000,16131410,43402515
tt2357291,rio 2,1970,101,"adventure,animation,comedy",6.3,72209,2014-04-11,130000000,131538435,492846291
tt2358925,unfinished business,1970,91,"comedy,drama",5.4,29004,2015-03-06,35000000,10219501,13214051
tt2359002,daylight,1970,114,"drama,mystery,thriller",7.0,3484,1996-12-06,80000000,32908290,158908290
tt2359024,blue ruin,1970,90,"crime,drama,thriller",7.1,58811,2014-04-25,420000,258384,437002
tt2361317,live by night,1970,129,"action,crime,drama",6.4,47243,2016-12-25,65000000,10378555,21774432
tt2361509,the intern,1970,121,"comedy,drama",7.1,191494,2015-09-25,40000000,75764672,197115710
tt2361700,antarctica: a year on ice,1970,91,"adventure,biography,documentary",7.6,3004,2014-11-28,1000000,288757,288757
tt2364841,runner runner,1970,88,"crime,thriller",5.6,58235,2013-10-04,30000000,19316646,60512680
tt2366608,lost river,1970,95,"drama,fantasy,mystery",5.8,15667,2015-04-07,2000000,45431,2009644
tt2369135,need for speed,1970,132,"action,crime,thriller",6.5,154909,2014-03-14,66000000,43568507,194169619
tt2375605,the act of killing,1970,117,"crime,documentary",8.2,31115,2013-07-19,1000000,486919,1227316
tt2377322,deliver us from evil,1970,118,"horror,mystery,thriller",6.2,63793,2014-07-02,30000000,30577122,87956618
tt2379713,spectre,1970,148,"action,adventure,thriller",6.8,352504,2015-11-06,300000000,200074175,879620923
tt2380307,coco,1970,105,"adventure,animation,comedy",8.4,277194,2017-11-22,175000000,209726015,798008101
tt2381111,brooklyn,1970,117,"drama,romance",7.5,117021,2015-11-04,11000000,38322743,62076141
tt2382396,joe,1970,117,"crime,drama",6.9,42825,2014-04-11,4000000,373375,373375
tt2386490,how to train your dragon: the hidden world,1970,104,"action,adventure,animation",7.6,60769,2019-02-22,129000000,160791800,519258283
tt2387433,dark skies,1970,97,"horror,sci-fi,thriller",6.3,65754,2013-02-22,3500000,17418667,27704111
tt2387559,delivery man,1970,105,"comedy,drama",6.4,70706,2013-11-22,22000000,30659817,70536870
tt2388637,ain't them bodies saints,1970,96,"crime,drama,romance",6.4,19464,2013-08-16,5000000,391611,1075009
tt2388715,oculus,1970,104,"horror,mystery",6.5,106906,2014-04-11,5000000,27695246,44115496
tt2389182,cheap thrills,1970,88,"comedy,crime,drama",6.7,16429,2014-03-21,100000,59424,59424
tt2390361,enough said,1970,93,"comedy,drama,romance",7.0,55698,2013-09-18,8000000,17550872,25621449
tt2395427,avengers: age of ultron,1970,141,"action,adventure,sci-fi",7.3,665594,2015-05-01,330600000,459005868,1403013963
tt2396566,20 feet from stardom,1970,91,"documentary,music",7.4,11312,2013-06-14,1000000,4946250,5892466
tt2398231,the homesman,1970,122,"drama,western",6.6,27724,2014-11-14,16000000,2429989,8217571
tt2398241,smurfs: the lost village,1970,90,"adventure,animation,comedy",6.0,15612,2017-04-07,60000000,45020282,197578586
tt2400463,the invitation,1970,100,"drama,horror,mystery",6.7,70213,2016-04-08,1000000,231738,354836
tt2401878,anomalisa,1970,90,"animation,comedy,drama",7.3,58010,2015-12-30,8000000,3759286,5706168
tt2402085,jimi: all is by my side,1970,118,"biography,drama,music",5.7,5726,2014-09-26,5000000,340911,927074
tt2402105,dom hemingway,1970,93,"comedy,crime,drama",6.2,24557,2014-04-02,7000000,523511,1857458
tt2402157,the november man,1970,108,"action,crime,thriller",6.3,59293,2014-08-27,15000000,25018119,34820335
tt2402927,carol,1970,118,"drama,romance",7.2,100680,2015-11-20,11800000,12711491,42843521
tt2403021,the green inferno,1970,100,"adventure,horror",5.3,33239,2015-09-25,1000000,7192291,12931420
tt2403393,desert dancer,1970,104,"biography,drama,music",6.2,1653,2015-04-10,4000000,155271,596335
tt2404233,gods of egypt,1970,127,"action,adventure,fantasy",5.4,95111,2016-02-26,140000000,31153464,138836756
tt2404425,woman in gold,1970,109,"biography,drama,history",7.3,48501,2015-04-01,11000000,33307793,58586407
tt2404435,the magnificent seven,1970,132,"action,adventure,western",6.9,168514,2016-09-23,90000000,93432655,162525156
tt2404463,the heat,1970,117,"action,comedy,crime",6.6,153501,2013-06-28,43000000,159581587,229727774
tt2406566,atomic blonde,1970,115,"action,mystery,thriller",6.7,150407,2017-07-28,30000000,51573925,98345423
tt2409300,killers,1970,137,"action,crime,drama",6.5,4472,2010-06-04,75000000,47059963,95572749
tt2431286,philomena,1970,98,"biography,comedy,drama",7.6,88704,2013-11-22,12000000,37709979,98963392
tt2436386,project almanac,1970,106,"drama,mystery,sci-fi",6.4,71500,2015-01-30,12000000,22348241,32909437
tt2446042,taken 3,1970,108,"action,thriller",6.0,165072,2015-01-09,48000000,89256424,327656424
tt2446980,joy,1970,124,drama,6.6,118086,2015-12-25,60000000,56451232,101134059
tt2452042,the peanuts movie,1970,88,"adventure,animation,comedy",7.1,39149,2015-11-06,99000000,130178411,250091610
tt2465146,and so it goes,1970,94,"comedy,drama,romance",5.8,11597,2014-07-25,18000000,15160801,17920013
tt2473510,paranormal activity: the ghost dimension,1970,88,"horror,mystery,thriller",4.6,22361,2015-10-23,10000000,18297124,77959374
tt2473602,get on up,1970,139,"biography,drama,music",6.9,19024,2014-08-01,30000000,30569935,33339868
tt2473794,mr. turner,1970,150,"biography,drama,history",6.8,22661,2014-12-19,14000000,3958546,25187026
tt2474024,the last five years,1970,94,"comedy,drama,musical",5.9,8735,2015-02-13,2000000,147299,205298
tt2479800,palo alto,1970,100,drama,6.2,25402,2014-05-09,1000000,767732,1156309
tt2494362,bone tomahawk,1970,132,"adventure,drama,horror",7.1,70298,2015-10-23,2000000,0,475846
tt2494384,aloft,1970,112,drama,5.3,3001,2015-05-22,8000000,53086,237688
tt2503944,burnt,1970,101,"comedy,drama",6.6,95988,2015-10-30,20000000,13651946,36773510
tt2503954,broken horses,1970,101,"action,crime,drama",5.7,1957,2015-09-01,15000000,0,3471
tt2510028,frontera,1970,103,"drama,thriller,western",6.6,6861,2014-09-05,2300000,59696,59696
tt2510894,hotel transylvania 2,1970,89,"animation,comedy,family",6.7,92905,2015-09-25,80000000,169700110,469500298
tt2515030,escobar: paradise lost,1970,120,"crime,drama,history",6.5,19419,2015-06-26,17000000,195792,3917679
tt2515034,the gunman,1970,115,"action,crime,drama",5.8,36053,2015-03-20,40000000,10664749,18594227
tt2515086,one direction: this is us,1970,92,"documentary,music",4.2,22977,2013-08-30,10000000,28873374,68541786
tt2531344,blockers,1970,102,comedy,6.2,57142,2018-04-06,21000000,60311495,94045328
tt2543164,arrival,1970,116,"drama,mystery,sci-fi",7.9,515483,2016-11-11,47000000,100546139,203127894
tt2543472,wonder,1970,113,"drama,family",8.0,111632,2017-11-17,20000000,132422809,304604712
tt2544766,admiral,1970,151,"action,adventure,biography",7.0,7978,2008-12-31,20000000,0,38585047
tt2547584,the light between oceans,1970,133,"drama,romance",7.2,46247,2016-09-02,20000000,12545979,22281732
tt2553908,"cinco de mayo, la batalla",1970,125,"drama,history,war",6.2,799,2013-05-03,10000000,173472,173472
tt2554274,crimson peak,1970,119,"drama,fantasy,horror",6.5,119287,2015-10-16,55000000,31090320,74966854
tt2555736,the second best exotic marigold hotel,1970,122,"comedy,drama",6.6,28931,2015-03-06,10000000,33078266,90384306
tt2556874,plastic,1970,102,"action,comedy,crime",6.0,7234,2014-09-26,10000000,0,575371
tt2557478,pacific rim: uprising,1970,111,"action,adventure,sci-fi",5.6,89462,2018-03-23,155000000,59874525,290930148
tt2557490,a million ways to die in the west,1970,116,"comedy,western",6.1,160534,2014-05-30,40000000,42720965,86778557
tt2562232,birdman or (the unexpected virtue of ignorance),1970,119,"comedy,drama",7.7,519417,2014-10-17,18000000,42340598,103215094
tt2567026,alice through the looking glass,1970,113,"adventure,family,fantasy",6.2,79951,2016-05-27,170000000,77042381,276928112
tt2568862,going in style,1970,96,"comedy,crime",6.6,66418,2017-04-07,24000000,45018541,78672579
tt2582496,me and earl and the dying girl,1970,105,"comedy,drama,romance",7.8,112627,2015-06-12,8000000,6758416,9266180
tt2582500,shut in,1970,91,"drama,mystery,thriller",4.7,11030,2016-11-11,10000000,6900335,11360665
tt2582782,hell or high water,1970,102,"action,crime,drama",7.6,176469,2016-08-12,12000000,27007844,37584304
tt2582802,whiplash,1970,106,"drama,music",8.5,616916,2014-10-10,3300000,13092006,38969037
tt2582846,the fault in our stars,1970,126,"drama,romance",7.7,315135,2014-06-06,12000000,124872350,307166834
tt2592614,resident evil: the final chapter,1970,107,"action,horror,sci-fi",5.6,74979,2017-01-27,40000000,26844692,314101190
tt2618368,gloria,1970,126,"biography,drama,music",6.5,975,1999-01-22,30000000,4167493,4967493
tt2631186,baahubali: the beginning,1970,159,"action,drama",8.1,93243,2015-07-10,40000000,6738000,26736665
tt2637276,ted 2,1970,115,comedy,6.3,165843,2015-06-26,68000000,81476385,217214143
tt2637294,hot tub time machine 2,1970,93,"comedy,mystery,sci-fi",5.1,34444,2015-02-20,14000000,12314651,12826644
tt2649554,midnight special,1970,112,"action,drama,mystery",6.6,67921,2016-03-18,18000000,3712282,7680250
tt2654360,deceptive practice: the mysteries and mentors of ricky jay,1970,88,documentary,7.1,882,2013-04-17,500000,152449,152449
tt2658126,commando,1970,124,"action,thriller",6.1,3839,1985-10-04,10000000,35073978,35073978
tt2660888,star trek beyond,1970,122,"action,adventure,sci-fi",7.1,209844,2016-07-22,185000000,158848340,335802233
tt2667960,miss julie,1970,129,"drama,romance",5.5,4598,2015-05-05,5500000,0,863895
tt2674426,me before you,1970,106,"drama,romance",7.4,174567,2016-06-03,20000000,56245075,208265198
tt2674454,churchill,1970,105,"biography,drama,history",6.3,12047,2017-06-02,10000000,1279681,7582196
tt2679042,hitman: agent 47,1970,96,"action,adventure,crime",5.7,80510,2015-08-21,35000000,22467450,82182803
tt2690138,the d train,1970,101,"comedy,drama",5.0,10066,2015-05-08,3000000,669688,772366
tt2692250,night at the museum: secret of the tomb,1970,98,"adventure,comedy,family",6.2,93103,2014-12-19,127000000,113746621,353756621
tt2698966,the debt,1970,99,"drama,mystery,thriller",6.1,624,2011-08-31,20000000,31177548,46604054
tt2702724,the boss,1970,99,comedy,5.4,39096,2016-04-08,29000000,63077560,78652207
tt2704998,game night,1970,100,"action,comedy,crime",7.0,163279,2018-02-23,37000000,69179066,117378084
tt2709768,the secret life of pets,1970,87,"adventure,animation,comedy",6.5,161997,2016-07-08,75000000,368384330,886750534
tt2713180,fury,1970,134,"action,drama,war",7.6,381993,2014-10-17,80000000,85817906,210315681
tt2717822,blackhat,1970,133,"action,crime,thriller",5.4,48427,2015-01-16,70000000,8005980,19665004
tt2719848,everest,1970,121,"action,adventure,biography",7.1,181133,2015-09-18,65000000,43482270,221297061
tt2720826,birth of the dragon,1970,95,"action,biography,drama",5.4,6090,2017-08-25,31000000,6901965,7220490
tt2723576,the sleepwalker,1970,91,drama,4.9,632,2014-11-21,1100000,2636,2636
tt2726560,the longest ride,1970,123,"drama,romance",7.1,70327,2015-04-10,34000000,37446117,63802928
tt2739338,the christmas candle,1970,100,"drama,family",6.2,1538,2013-11-15,7000000,1632000,1933829
tt2751576,out of the blue,1970,108,"comedy,drama",6.2,760,2007-10-19,4600000,728,731767
tt2752688,rosewater,1970,103,"biography,drama",6.6,9836,2014-11-14,10000000,3128941,3185717
tt2752758,devil's due,1970,89,"horror,mystery,thriller",4.1,15502,2014-01-17,7000000,15821461,36146087
tt2752772,sinister 2,1970,97,"horror,mystery,thriller",5.3,41782,2015-08-21,10000000,27740955,54104225
tt2771372,veronica mars,1970,107,"crime,drama,mystery",6.8,46751,2014-03-14,6000000,3322127,3485383
tt2776878,thank you for your service,1970,109,"biography,drama,war",6.5,10006,2017-10-27,20000000,9479390,9985316
tt2784678,top five,1970,102,"comedy,romance",6.4,24744,2014-12-12,12000000,25317379,26001741
tt2786278,amen,1970,165,"drama,musical,romance",7.8,2446,2003-01-24,14000000,274299,274299
tt2788710,the interview,1970,112,comedy,6.5,286341,2014-02-06,44000000,6105175,12342632
tt2796678,the opposite sex,1970,97,comedy,4.6,821,2015-01-20,3300000,0,50206
tt2798920,annihilation,1970,115,"adventure,drama,horror",6.9,228664,2018-02-23,55000000,32732301,43070915
tt2800038,atlas shrugged: who is john galt?,1970,99,"drama,mystery,sci-fi",4.4,2661,2014-09-12,5000000,851690,851690
tt2802144,kingsman: the secret service,1970,129,"action,adventure,comedy",7.7,544510,2015-02-13,94000000,128261724,404561724
tt2814362,united passions,1970,110,"drama,history,sport",2.1,3878,2015-06-05,30000000,918,168832
tt2820852,furious 7,1970,137,"action,crime,thriller",7.2,335074,2015-04-03,190000000,353007020,1518722794
tt2822672,rock dog,1970,90,"adventure,animation,comedy",5.9,3991,2017-02-24,60000000,9420546,24148488
tt2823054,mike and dave need wedding dates,1970,98,"adventure,comedy,romance",6.0,74849,2016-07-08,33000000,46009673,75898100
tt2848292,pitch perfect 2,1970,115,"comedy,music",6.4,130692,2015-05-15,29000000,184296230,287625468
tt2852376,heli,1970,105,"crime,drama,romance",6.8,4379,2013-12-31,1000000,0,552614
tt2854926,tag,1970,100,comedy,6.5,85186,2018-06-15,28000000,54730625,77026186
tt2869728,ride along 2,1970,102,"action,comedy,crime",5.9,48688,2016-01-15,40000000,90862685,124827316
tt2870612,"as above, so below",1970,93,"adventure,horror,mystery",6.2,66892,2014-08-29,5000000,21222315,41824066
tt2870708,wish i was here,1970,106,"comedy,drama",6.7,34907,2014-07-18,6000000,3591299,6591365
tt2872718,nightcrawler,1970,117,"crime,drama,thriller",7.9,404476,2014-10-31,8500000,32381218,50334418
tt2872724,out of the dark,1970,92,"horror,thriller",4.8,3691,1989-12-31,1600000,419428,419428
tt2872732,lucy,1970,89,"action,sci-fi,thriller",6.4,403194,2014-07-25,40000000,126573960,457507776
tt2873282,red sparrow,1970,140,"action,drama,thriller",6.6,136738,2018-03-02,69000000,46874505,145951861
tt2884206,i origins,1970,106,"drama,romance,sci-fi",7.4,104718,2014-07-18,1000000,336472,852399
tt2893490,manglehorn,1970,97,drama,5.6,6564,2015-06-19,4000000,132270,797439
tt2910904,the dressmaker,1970,119,"comedy,drama",7.1,46833,2016-09-23,11900000,2022115,24041617
tt2911666,john wick,1970,101,"action,crime,thriller",7.4,449942,2014-10-24,30000000,43037835,76235001
tt2914838,r100,1970,99,"comedy,drama",6.1,2133,2015-01-23,5500000,24956,24956
tt2923316,american heist,1970,94,"action,crime,drama",5.1,15547,2015-07-21,10000000,0,2341218
tt2924392,higher power,1970,93,"action,sci-fi,thriller",5.3,2152,2018-05-11,500000,528,528
tt2937898,a most violent year,1970,125,"crime,drama,thriller",7.0,60165,2014-12-31,20000000,5749134,8846875
tt2938956,the transporter refueled,1970,96,"action,adventure,crime",5.2,36201,2015-09-04,22000000,16029670,69698495
tt2948356,zootopia,1970,108,"adventure,animation,comedy",8.0,383446,2016-03-04,150000000,341268248,1019429616
tt2950418,greater,1970,130,"biography,family,sport",7.2,3438,2016-08-26,9000000,2000093,2000093
tt2967224,hot pursuit,1970,87,"action,comedy,crime",5.1,44723,2015-05-08,35000000,34580201,45671512
tt2974918,alvin and the chipmunks: the road chip,1970,92,"adventure,animation,comedy",5.1,14507,2015-12-18,90000000,85886987,249517956
