,name,studio,domestic_gross_x,foreign_gross,year,movie_id,original_title_x,start_year,runtime_minutes,genres,Unnamed: 0,genre_ids,id_x,original_language,original_title_y,popularity,release_date_x,vote_average,vote_count,id_y,release_date_y,production_budget,domestic_gross_y,worldwide_gross
1539,The 5th Wave,Sony,34900000.0,75000000,2016,tt2304933,The 5th Wave,2016,112.0,"Action,Adventure,Drama",17485,"[12, 878]",299687,en,The 5th Wave,12.967,2016-01-15,5.8,3657,69,"Jan 22, 2016","$38,000,000","$34,912,982","$111,336,398"
1540,Neighbors 2: Sorority Rising,Uni.,55500000.0,52600000,2016,tt4438848,Neighbors 2: Sorority Rising,2016,92.0,Comedy,17425,[35],325133,en,Neighbors 2: Sorority Rising,17.662,2016-05-20,5.7,2829,56,"May 20, 2016","$35,000,000","$55,340,730","$108,757,621"
1541,The Little Prince,EOne,1300000.0,96200000,2016,tt10075374,The Little Prince,2019,93.0,Action,17676,"[12, 16, 14, 10751]",309809,en,The Little Prince,8.512,2016-08-05,7.6,1493,19,"Feb 12, 2016","$77,500,000","$1,311,213","$102,028,919"
1542,The Little Prince,EOne,1300000.0,96200000,2016,tt1754656,Le Petit Prince,2015,108.0,"Adventure,Animation,Drama",17676,"[12, 16, 14, 10751]",309809,en,The Little Prince,8.512,2016-08-05,7.6,1493,19,"Feb 12, 2016","$77,500,000","$1,311,213","$102,028,919"
1543,The Little Prince,EOne,1300000.0,96200000,2016,tt5317732,The Little Prince,2015,,Documentary,17676,"[12, 16, 14, 10751]",309809,en,The Little Prince,8.512,2016-08-05,7.6,1493,19,"Feb 12, 2016","$77,500,000","$1,311,213","$102,028,919"
1544,Dirty Grandpa,LGF,35600000.0,58500000,2016,tt1860213,Dirty Grandpa,2016,102.0,Comedy,17528,[35],291870,en,Dirty Grandpa,11.432,2016-01-22,5.8,2667,62,"Jan 22, 2016","$11,500,000","$35,593,113","$105,078,449"
1545,Money Monster,TriS,41000000.0,52300000,2016,tt2241351,Money Monster,2016,98.0,"Crime,Drama,Thriller",17534,"[53, 18]",303858,en,Money Monster,11.134,2016-05-13,6.4,1859,98,"May 13, 2016","$27,000,000","$41,012,075","$93,466,095"
1546,My Big Fat Greek Wedding 2,Uni.,59700000.0,29200000,2016,tt3760922,My Big Fat Greek Wedding 2,2016,94.0,"Comedy,Romance",17856,"[10749, 35, 10751]",302688,en,My Big Fat Greek Wedding 2,6.714,2016-03-25,5.8,593,77,"Mar 25, 2016","$18,000,000","$59,689,605","$92,096,558"
1547,Collateral Beauty,WB (NL),31000000.0,57500000,2016,tt4682786,Collateral Beauty,2016,97.0,"Drama,Romance",17486,"[18, 10749]",345920,en,Collateral Beauty,12.857,2016-12-16,7.2,3270,13,"Dec 16, 2016","$36,000,000","$31,016,021","$85,309,093"
1548,Collateral Beauty,WB (NL),31000000.0,57500000,2016,tt4682786,Collateral Beauty,2016,97.0,"Drama,Romance",20746,"[18, 10749]",345920,en,Collateral Beauty,12.857,2016-12-16,7.2,3270,13,"Dec 16, 2016","$36,000,000","$31,016,021","$85,309,093"
1549,War Dogs,WB,43000000.0,43200000,2016,tt2005151,War Dogs,2016,114.0,"Comedy,Crime,Drama",17543,"[35, 80, 18]",308266,en,War Dogs,10.654,2016-08-19,6.8,2387,45,"Aug 19, 2016","$50,000,000","$43,034,523","$86,234,503"
1550,Nerve,LGF,38600000.0,46700000,2016,tt1772317,Nerve,2011,83.0,"Comedy,Drama",4437,"[35, 18]",455240,en,Nerve,0.6,2011-12-07,10.0,1,43,"Jul 27, 2016","$20,000,000","$38,583,626","$70,652,284"
1551,Nerve,LGF,38600000.0,46700000,2016,tt1772317,Nerve,2011,83.0,"Comedy,Drama",7049,"[35, 18]",455240,en,Nerve,0.6,2011-12-07,10.0,1,43,"Jul 27, 2016","$20,000,000","$38,583,626","$70,652,284"
1552,Nerve,LGF,38600000.0,46700000,2016,tt1772317,Nerve,2011,83.0,"Comedy,Drama",17464,"[9648, 12, 80]",328387,en,Nerve,14.508,2016-07-27,7.1,4590,43,"Jul 27, 2016","$20,000,000","$38,583,626","$70,652,284"
1553,Nerve,LGF,38600000.0,46700000,2016,tt2495778,Nerve,2013,86.0,"Drama,Mystery,Thriller",4437,"[35, 18]",455240,en,Nerve,0.6,2011-12-07,10.0,1,43,"Jul 27, 2016","$20,000,000","$38,583,626","$70,652,284"
1554,Nerve,LGF,38600000.0,46700000,2016,tt2495778,Nerve,2013,86.0,"Drama,Mystery,Thriller",7049,"[35, 18]",455240,en,Nerve,0.6,2011-12-07,10.0,1,43,"Jul 27, 2016","$20,000,000","$38,583,626","$70,652,284"
1555,Nerve,LGF,38600000.0,46700000,2016,tt2495778,Nerve,2013,86.0,"Drama,Mystery,Thriller",17464,"[9648, 12, 80]",328387,en,Nerve,14.508,2016-07-27,7.1,4590,43,"Jul 27, 2016","$20,000,000","$38,583,626","$70,652,284"
1556,Nerve,LGF,38600000.0,46700000,2016,tt3531824,Nerve,2016,96.0,"Action,Adventure,Crime",4437,"[35, 18]",455240,en,Nerve,0.6,2011-12-07,10.0,1,43,"Jul 27, 2016","$20,000,000","$38,583,626","$70,652,284"
1557,Nerve,LGF,38600000.0,46700000,2016,tt3531824,Nerve,2016,96.0,"Action,Adventure,Crime",7049,"[35, 18]",455240,en,Nerve,0.6,2011-12-07,10.0,1,43,"Jul 27, 2016","$20,000,000","$38,583,626","$70,652,284"
1558,Nerve,LGF,38600000.0,46700000,2016,tt3531824,Nerve,2016,96.0,"Action,Adventure,Crime",17464,"[9648, 12, 80]",328387,en,Nerve,14.508,2016-07-27,7.1,4590,43,"Jul 27, 2016","$20,000,000","$38,583,626","$70,652,284"
1559,Nerve,LGF,38600000.0,46700000,2016,tt5324464,Nerve,2015,62.0,"Documentary,History",4437,"[35, 18]",455240,en,Nerve,0.6,2011-12-07,10.0,1,43,"Jul 27, 2016","$20,000,000","$38,583,626","$70,652,284"
1560,Nerve,LGF,38600000.0,46700000,2016,tt5324464,Nerve,2015,62.0,"Documentary,History",7049,"[35, 18]",455240,en,Nerve,0.6,2011-12-07,10.0,1,43,"Jul 27, 2016","$20,000,000","$38,583,626","$70,652,284"
1561,Nerve,LGF,38600000.0,46700000,2016,tt5324464,Nerve,2015,62.0,"Documentary,History",17464,"[9648, 12, 80]",328387,en,Nerve,14.508,2016-07-27,7.1,4590,43,"Jul 27, 2016","$20,000,000","$38,583,626","$70,652,284"
1562,Ouija: Origin of Evil,Uni.,35100000.0,46600000,2016,tt4361050,Ouija: Origin of Evil,2016,99.0,"Drama,Horror,Mystery",17511,"[27, 53]",335796,en,Ouija: Origin of Evil,11.823,2016-10-21,6.0,1416,75,"Oct 21, 2016","$9,000,000","$35,144,505","$81,831,866"
1563,Ouija: Origin of Evil,Uni.,35100000.0,46600000,2016,tt4361050,Ouija: Origin of Evil,2016,99.0,"Drama,Horror,Mystery",20777,"[27, 53]",335796,en,Ouija: Origin of Evil,11.823,2016-10-21,6.0,1416,75,"Oct 21, 2016","$9,000,000","$35,144,505","$81,831,866"
1564,Manchester by the Sea,RAtt.,47700000.0,31300000,2016,tt4034228,Manchester by the Sea,2016,137.0,Drama,17436,[18],334541,en,Manchester by the Sea,16.638,2016-11-18,7.5,3176,30,"Nov 18, 2016","$8,500,000","$47,695,371","$77,733,867"
1565,Manchester by the Sea,RAtt.,47700000.0,31300000,2016,tt4034228,Manchester by the Sea,2016,137.0,Drama,20683,[18],334541,en,Manchester by the Sea,16.638,2016-11-18,7.5,3176,30,"Nov 18, 2016","$8,500,000","$47,695,371","$77,733,867"
1566,The Boss,Uni.,63300000.0,15600000,2016,tt2702724,The Boss,2016,99.0,Comedy,17525,[35],323676,en,The Boss,11.442,2016-04-08,5.8,822,17,"Apr 8, 2016","$29,000,000","$63,077,560","$78,652,207"
1567,Mike and Dave Need Wedding Dates,Fox,46000000.0,31100000,2016,tt2823054,Mike and Dave Need Wedding Dates,2016,98.0,"Adventure,Comedy,Romance",17518,[35],316023,en,Mike and Dave Need Wedding Dates,11.676,2016-07-08,6.0,1552,73,"Jul 8, 2016","$33,000,000","$46,009,673","$75,898,100"
1568,Miracles from Heaven,TriS,61700000.0,12200000,2016,tt4257926,Miracles from Heaven,2016,109.0,"Biography,Drama,Family",17571,[18],339984,en,Miracles from Heaven,10.078,2016-03-18,7.1,478,50,"Mar 16, 2016","$13,000,000","$61,705,123","$73,798,736"
1569,Kubo and the Two Strings,Focus,48000000.0,21900000,2016,tt4302938,Kubo and the Two Strings,2016,101.0,"Action,Adventure,Animation",17472,"[16, 12, 10751]",313297,en,Kubo and the Two Strings,13.847,2016-08-19,7.7,2029,22,"Aug 19, 2016","$55,000,000","$48,023,088","$77,548,122"
1570,Fences,Par.,57700000.0,6700000,2016,tt2671706,Fences,2016,139.0,Drama,17490,[18],393457,en,Fences,12.753,2016-12-16,6.8,1465,37,"Dec 16, 2016","$24,000,000","$57,682,904","$64,282,881"
1571,Fences,Par.,57700000.0,6700000,2016,tt2671706,Fences,2016,139.0,Drama,20747,[18],393457,en,Fences,12.753,2016-12-16,6.8,1465,37,"Dec 16, 2016","$24,000,000","$57,682,904","$64,282,881"
1572,Fences,Par.,57700000.0,6700000,2016,tt3197696,Fences,2013,117.0,"Drama,Family",17490,[18],393457,en,Fences,12.753,2016-12-16,6.8,1465,37,"Dec 16, 2016","$24,000,000","$57,682,904","$64,282,881"
1573,Fences,Par.,57700000.0,6700000,2016,tt3197696,Fences,2013,117.0,"Drama,Family",20747,[18],393457,en,Fences,12.753,2016-12-16,6.8,1465,37,"Dec 16, 2016","$24,000,000","$57,682,904","$64,282,881"
1574,"Hail, Caesar!",Uni.,30500000.0,33100000,2016,tt0475290,"Hail, Caesar!",2016,106.0,"Comedy,Drama,Music",17497,"[35, 18, 9648]",270487,en,"Hail, Caesar!",12.312,2016-02-05,5.9,2328,22,"Feb 5, 2016","$22,000,000","$30,080,225","$64,160,680"
1575,The Nice Guys,WB,36300000.0,26500000,2016,tt3799694,The Nice Guys,2016,116.0,"Action,Comedy,Crime",17474,"[35, 80, 9648]",290250,en,The Nice Guys,13.743,2016-05-20,7.1,4272,56,"May 20, 2016","$50,000,000","$36,261,763","$59,596,747"
1576,Zoolander 2,Par.,28800000.0,27900000,2016,tt1608290,Zoolander 2,2016,101.0,Comedy,17483,[35],329833,en,Zoolander 2,12.997,2016-02-12,4.7,1374,64,"Feb 12, 2016","$50,000,000","$28,848,693","$55,348,693"
1577,Barbershop: The Next Cut,WB (NL),54000000.0,1000000,2016,tt3628584,Barbershop: The Next Cut,2016,111.0,"Comedy,Drama",17487,[35],326423,en,Barbershop: The Next Cut,12.846,2016-04-15,6.0,248,22,"Apr 15, 2016","$20,000,000","$54,030,051","$54,404,202"
1578,The Finest Hours,BV,27600000.0,24500000,2016,tt2025690,The Finest Hours,2016,117.0,"Action,Drama,History",17491,"[28, 18, 36, 53]",300673,en,The Finest Hours,12.673,2016-01-29,6.4,943,36,"Jan 29, 2016","$70,000,000","$27,569,558","$49,252,761"
1579,Patriots Day,LGF,31900000.0,18700000,2016,tt4572514,Patriots Day,2016,133.0,"Action,Crime,Drama",17453,"[28, 18, 53, 80, 36]",388399,en,Patriots Day,15.435,2016-12-21,6.9,1337,69,"Dec 21, 2016","$40,000,000","$31,886,361","$52,837,989"
1580,Patriots Day,LGF,31900000.0,18700000,2016,tt4572514,Patriots Day,2016,133.0,"Action,Crime,Drama",20702,"[28, 18, 53, 80, 36]",388399,en,Patriots Day,15.435,2016-12-21,6.9,1337,69,"Dec 21, 2016","$40,000,000","$31,886,361","$52,837,989"
1581,Florence Foster Jenkins,Par.,27400000.0,21500000,2016,tt4136084,Florence Foster Jenkins,2016,111.0,"Biography,Comedy,Drama",17682,"[35, 18]",315664,en,Florence Foster Jenkins,8.453,2016-08-12,6.7,849,22,"Aug 12, 2016","$29,000,000","$27,383,770","$56,000,339"
1582,A Monster Calls,Focus,3700000.0,43600000,2016,tt3416532,A Monster Calls,2016,108.0,"Animation,Drama,Fantasy",17535,"[18, 14]",258230,en,A Monster Calls,11.128,2016-12-23,7.1,1918,41,"Jan 6, 2017","$43,000,000","$3,740,823","$46,414,530"
1583,A Monster Calls,Focus,3700000.0,43600000,2016,tt3416532,A Monster Calls,2016,108.0,"Animation,Drama,Fantasy",20804,"[18, 14]",258230,en,A Monster Calls,11.128,2016-12-23,7.1,1918,41,"Jan 6, 2017","$43,000,000","$3,740,823","$46,414,530"
1584,Eddie the Eagle,Fox,15800000.0,30400000,2016,tt1083452,Eddie the Eagle,2015,106.0,"Biography,Comedy,Drama",17524,"[35, 18, 36, 12]",319888,en,Eddie the Eagle,11.483,2016-02-26,7.2,1190,86,"Feb 26, 2016","$23,000,000","$15,789,389","$45,060,480"
1585,Risen,Sony,36900000.0,9200000,2016,tt0850709,Risen,2010,121.0,"Biography,Drama",17570,"[18, 36]",335778,en,Risen,10.089,2016-02-18,5.8,433,48,"Feb 19, 2016","$20,000,000","$36,880,033","$46,255,763"
1586,Risen,Sony,36900000.0,9200000,2016,tt3231054,Risen,2016,107.0,"Action,Adventure,Drama",17570,"[18, 36]",335778,en,Risen,10.089,2016-02-18,5.8,433,48,"Feb 19, 2016","$20,000,000","$36,880,033","$46,255,763"
1587,Blair Witch,LGF,20800000.0,24400000,2016,tt1540011,Blair Witch,2016,89.0,"Horror,Mystery,Thriller",17590,"[53, 27]",351211,en,Blair Witch,9.772,2016-09-16,5.0,1094,1,"Sep 16, 2016","$10,000,000","$20,777,061","$38,985,577"
1588,Blair Witch,LGF,20800000.0,24400000,2016,tt1540011,Blair Witch,2016,89.0,"Horror,Mystery,Thriller",20877,"[53, 27]",351211,en,Blair Witch,9.772,2016-09-16,5.0,1094,1,"Sep 16, 2016","$10,000,000","$20,777,061","$38,985,577"
1589,Almost Christmas,Uni.,42200000.0,422000,2016,tt4649416,Almost Christmas,2016,111.0,"Comedy,Drama",17878,"[35, 18]",340402,en,Almost Christmas,6.532,2016-11-11,5.6,245,81,"Nov 11, 2016","$17,000,000","$42,065,185","$42,493,506"
1590,The Witch,A24,25100000.0,15300000,2016,tt4263482,The VVitch: A New-England Folktale,2015,92.0,"Horror,Mystery",14254,"[9648, 27]",310131,en,The Witch,13.493,2016-02-19,6.6,2931,94,"Feb 19, 2016","$3,500,000","$25,138,705","$40,454,520"
1591,The Witch,A24,25100000.0,15300000,2016,tt4263482,The VVitch: A New-England Folktale,2015,92.0,"Horror,Mystery",17479,"[9648, 27]",310131,en,The Witch,13.493,2016-02-19,6.6,2931,94,"Feb 19, 2016","$3,500,000","$25,138,705","$40,454,520"
1592,The Witch,A24,25100000.0,15300000,2016,tt8802728,The Witch,2018,,Horror,14254,"[9648, 27]",310131,en,The Witch,13.493,2016-02-19,6.6,2931,94,"Feb 19, 2016","$3,500,000","$25,138,705","$40,454,520"
1593,The Witch,A24,25100000.0,15300000,2016,tt8802728,The Witch,2018,,Horror,17479,"[9648, 27]",310131,en,The Witch,13.493,2016-02-19,6.6,2931,94,"Feb 19, 2016","$3,500,000","$25,138,705","$40,454,520"
1594,Hell or High Water,LGF,27000000.0,10900000,2016,tt2582782,Hell or High Water,2016,102.0,"Action,Crime,Drama",17449,"[80, 18, 53, 37]",338766,en,Hell or High Water,15.749,2016-08-12,7.3,2468,77,"Aug 12, 2016","$12,000,000","$27,007,844","$37,584,304"
1595,The Forest,Focus,26600000.0,11000000,2016,tt1488602,The Forest,2011,98.0,"Horror,Thriller",3914,"[27, 53]",116514,en,Forest of the Living Dead,1.125,2011-04-14,2.5,1,92,"Jan 8, 2016","$10,000,000","$26,594,261","$40,749,230"
1596,The Forest,Focus,26600000.0,11000000,2016,tt1488602,The Forest,2011,98.0,"Horror,Thriller",17572,"[27, 53, 9648]",329440,en,The Forest,10.069,2016-01-08,5.0,957,92,"Jan 8, 2016","$10,000,000","$26,594,261","$40,749,230"
1597,The Forest,Focus,26600000.0,11000000,2016,tt1488602,The Forest,2011,98.0,"Horror,Thriller",18995,"[18, 27, 14]",386835,th,The Forest,1.255,2016-03-09,5.9,15,92,"Jan 8, 2016","$10,000,000","$26,594,261","$40,749,230"
1598,The Forest,Focus,26600000.0,11000000,2016,tt3387542,The Forest,2016,93.0,"Horror,Mystery,Thriller",3914,"[27, 53]",116514,en,Forest of the Living Dead,1.125,2011-04-14,2.5,1,92,"Jan 8, 2016","$10,000,000","$26,594,261","$40,749,230"
1599,The Forest,Focus,26600000.0,11000000,2016,tt3387542,The Forest,2016,93.0,"Horror,Mystery,Thriller",17572,"[27, 53, 9648]",329440,en,The Forest,10.069,2016-01-08,5.0,957,92,"Jan 8, 2016","$10,000,000","$26,594,261","$40,749,230"
1600,The Forest,Focus,26600000.0,11000000,2016,tt3387542,The Forest,2016,93.0,"Horror,Mystery,Thriller",18995,"[18, 27, 14]",386835,th,The Forest,1.255,2016-03-09,5.9,15,92,"Jan 8, 2016","$10,000,000","$26,594,261","$40,749,230"
1601,The Forest,Focus,26600000.0,11000000,2016,tt3592218,Pãdurea,2014,72.0,"Documentary,History",3914,"[27, 53]",116514,en,Forest of the Living Dead,1.125,2011-04-14,2.5,1,92,"Jan 8, 2016","$10,000,000","$26,594,261","$40,749,230"
1602,The Forest,Focus,26600000.0,11000000,2016,tt3592218,Pãdurea,2014,72.0,"Documentary,History",17572,"[27, 53, 9648]",329440,en,The Forest,10.069,2016-01-08,5.0,957,92,"Jan 8, 2016","$10,000,000","$26,594,261","$40,749,230"
1603,The Forest,Focus,26600000.0,11000000,2016,tt3592218,Pãdurea,2014,72.0,"Documentary,History",18995,"[18, 27, 14]",386835,th,The Forest,1.255,2016-03-09,5.9,15,92,"Jan 8, 2016","$10,000,000","$26,594,261","$40,749,230"
1604,The Forest,Focus,26600000.0,11000000,2016,tt4982356,The Forest,2016,109.0,"Drama,Fantasy,Horror",3914,"[27, 53]",116514,en,Forest of the Living Dead,1.125,2011-04-14,2.5,1,92,"Jan 8, 2016","$10,000,000","$26,594,261","$40,749,230"
1605,The Forest,Focus,26600000.0,11000000,2016,tt4982356,The Forest,2016,109.0,"Drama,Fantasy,Horror",17572,"[27, 53, 9648]",329440,en,The Forest,10.069,2016-01-08,5.0,957,92,"Jan 8, 2016","$10,000,000","$26,594,261","$40,749,230"
1606,The Forest,Focus,26600000.0,11000000,2016,tt4982356,The Forest,2016,109.0,"Drama,Fantasy,Horror",18995,"[18, 27, 14]",386835,th,The Forest,1.255,2016-03-09,5.9,15,92,"Jan 8, 2016","$10,000,000","$26,594,261","$40,749,230"
1607,Snowden,ORF,21600000.0,15700000,2016,tt3774114,Snowden,2016,134.0,"Biography,Drama,Thriller",17475,"[18, 36, 80, 53]",302401,en,Snowden,13.703,2016-09-16,7.1,2427,79,"Sep 16, 2016","$50,000,000","$21,587,519","$35,380,918"
1608,When the Bough Breaks,SGem,29700000.0,911000,2016,tt1389139,When the Bough Breaks,2016,107.0,"Crime,Drama,Horror",17711,"[9648, 18, 27]",335791,en,When the Bough Breaks,8.062,2016-09-09,5.3,150,85,"Sep 9, 2016","$10,000,000","$29,747,603","$30,768,449"
1609,When the Bough Breaks,SGem,29700000.0,911000,2016,tt6814096,When the Bough Breaks,2017,93.0,,17711,"[9648, 18, 27]",335791,en,When the Bough Breaks,8.062,2016-09-09,5.3,150,85,"Sep 9, 2016","$10,000,000","$29,747,603","$30,768,449"
1610,Nocturnal Animals,Focus,10700000.0,19600000,2016,tt4550098,Nocturnal Animals,2016,116.0,"Drama,Thriller",17445,"[18, 53]",340666,en,Nocturnal Animals,16.19,2016-11-18,7.4,4192,3,"Nov 18, 2016","$22,500,000","$10,663,357","$32,398,681"
1611,Nocturnal Animals,Focus,10700000.0,19600000,2016,tt4550098,Nocturnal Animals,2016,116.0,"Drama,Thriller",20689,"[18, 53]",340666,en,Nocturnal Animals,16.19,2016-11-18,7.4,4192,3,"Nov 18, 2016","$22,500,000","$10,663,357","$32,398,681"
1612,The Light Between Oceans,BV,12500000.0,13400000,2016,tt2547584,The Light Between Oceans,2016,133.0,"Drama,Romance",17387,"[18, 10749]",283552,en,The Light Between Oceans,29.887,2016-09-02,7.1,831,34,"Sep 2, 2016","$20,000,000","$12,545,979","$22,281,732"
1613,Free State of Jones,STX,20800000.0,4200000,2016,tt1124037,Free State of Jones,2016,139.0,"Action,Biography,Drama",17670,"[28, 18, 36, 10752]",316152,en,Free State of Jones,8.574,2016-06-24,6.6,787,81,"Jun 24, 2016","$50,000,000","$20,810,036","$23,237,252"
1614,Middle School: The Worst Years of My Life,LGF,20000000.0,3300000,2016,tt4981636,Middle School: The Worst Years of My Life,2016,92.0,"Comedy,Family",17678,"[10751, 35]",369883,en,Middle School: The Worst Years of My Life,8.479,2016-10-07,7.0,190,39,"Oct 7, 2016","$8,500,000","$20,007,149","$23,311,293"
1615,Triple 9,ORF,12600000.0,10500000,2016,tt1712261,Triple 9,2016,115.0,"Crime,Thriller",17480,"[28, 53, 9648]",146198,en,Triple 9,13.334,2016-02-26,5.8,1258,33,"Feb 26, 2016","$20,000,000","$12,639,297","$25,943,792"
1616,Whiskey Tango Foxtrot,Par.,23100000.0,,2016,tt3553442,Whiskey Tango Foxtrot,2016,112.0,"Biography,Comedy,Drama",17671,"[10752, 35]",279641,en,Whiskey Tango Foxtrot,8.564,2016-03-04,6.2,596,6,"Mar 4, 2016","$35,000,000","$23,083,334","$25,350,747"
1617,Fifty Shades of Black,ORF,11700000.0,10500000,2016,tt4667094,Fifty Shades of Black,2016,92.0,Comedy,17660,"[10749, 35]",351819,en,Fifty Shades of Black,8.784,2016-01-29,4.4,677,15,"Jan 29, 2016","$5,000,000","$11,686,940","$22,113,075"
1618,Keanu,WB (NL),20600000.0,,2016,tt4139124,Keanu,2016,100.0,"Action,Comedy,Crime",17644,"[28, 35]",342521,en,Keanu,8.952,2016-04-29,6.0,644,70,"Apr 29, 2016","$15,000,000","$20,591,853","$20,688,141"
1619,The Edge of Seventeen,STX,14400000.0,4400000,2016,tt1878870,The Edge of Seventeen,2016,104.0,"Comedy,Drama",17520,"[35, 18]",376660,en,The Edge of Seventeen,11.546,2016-11-18,7.2,2224,86,"Nov 18, 2016","$9,000,000","$14,431,633","$19,096,003"
1620,The Edge of Seventeen,STX,14400000.0,4400000,2016,tt1878870,The Edge of Seventeen,2016,104.0,"Comedy,Drama",20784,"[35, 18]",376660,en,The Edge of Seventeen,11.546,2016-11-18,7.2,2224,86,"Nov 18, 2016","$9,000,000","$14,431,633","$19,096,003"
1621,Eye in the Sky,BST,18700000.0,,2016,tt2057392,Eye in the Sky,2015,102.0,"Drama,Thriller,War",17558,"[18, 53, 10752]",333352,en,Eye in the Sky,10.219,2016-03-11,7.1,850,75,"Mar 11, 2016","$13,000,000","$18,704,596","$35,402,802"
1622,Regression,W/Dim.,55000.0,17600000,2016,tt3319920,Regression,2015,106.0,"Crime,Horror,Mystery",17542,"[27, 9648, 53, 80]",241257,en,Regression,10.713,2016-02-05,5.5,1065,6,"Oct 30, 2015","$20,000,000","$55,039","$15,824,374"
1623,Norm of the North,LGF,17100000.0,,2016,tt1594972,Norm of the North,2016,90.0,"Adventure,Animation,Comedy",17617,"[12, 16, 35, 10751]",276905,en,Norm of the North,9.325,2016-01-15,4.2,192,9,"Jan 15, 2016","$18,000,000","$17,062,499","$30,535,660"
1624,Hardcore Henry,STX,9300000.0,7600000,2016,tt3072482,Hardcore Henry,2015,96.0,"Action,Adventure,Sci-Fi",17551,"[28, 12, 878]",325348,en,Hardcore Henry,10.459,2016-04-06,6.2,1294,100,"Apr 8, 2016","$2,000,000","$9,252,038","$17,187,434"
1625,Pride and Prejudice and Zombies,SGem,10900000.0,5500000,2016,tt1374989,Pride and Prejudice and Zombies,2016,108.0,"Action,Comedy,Horror",17635,"[10749, 27, 35, 53]",58431,en,Pride and Prejudice and Zombies,9.086,2016-02-05,5.7,1195,74,"Feb 5, 2016","$28,000,000","$10,907,291","$16,638,300"
1626,The Infiltrator,BG,15400000.0,,2016,tt1355631,The Infiltrator,2016,127.0,"Biography,Crime,Drama",17606,"[80, 18, 53]",325789,en,The Infiltrator,9.588,2016-07-13,6.6,943,32,"Jul 13, 2016","$47,500,000","$15,436,808","$20,718,104"
1627,The Other Side of the Door,Fox,3000000.0,11300000,2016,tt3566920,The Other Side of the Door,2014,90.0,Drama,17638,"[53, 27]",364116,en,The Other Side of the Door,9.078,2016-03-11,5.3,470,49,"Mar 4, 2016","$5,000,000","$3,000,342","$12,905,107"
1628,The Other Side of the Door,Fox,3000000.0,11300000,2016,tt3702652,The Other Side of the Door,2016,96.0,Horror,17638,"[53, 27]",364116,en,The Other Side of the Door,9.078,2016-03-11,5.3,470,49,"Mar 4, 2016","$5,000,000","$3,000,342","$12,905,107"
1629,Jackie,FoxS,14000000.0,,2016,tt1619029,Jackie,2016,100.0,"Biography,Drama,History",17656,[18],376866,en,Jackie,8.819,2016-12-02,6.4,1420,87,"Dec 2, 2016","$9,000,000","$13,960,394","$36,588,512"
1630,Jackie,FoxS,14000000.0,,2016,tt1757772,Jackie,2010,126.0,Action,17656,[18],376866,en,Jackie,8.819,2016-12-02,6.4,1420,87,"Dec 2, 2016","$9,000,000","$13,960,394","$36,588,512"
1631,Jackie,FoxS,14000000.0,,2016,tt2108546,Jackie,2012,100.0,"Comedy,Drama",17656,[18],376866,en,Jackie,8.819,2016-12-02,6.4,1420,87,"Dec 2, 2016","$9,000,000","$13,960,394","$36,588,512"
1632,Jackie,FoxS,14000000.0,,2016,tt2180419,Jackie,2013,108.0,"Comedy,Drama,Romance",17656,[18],376866,en,Jackie,8.819,2016-12-02,6.4,1420,87,"Dec 2, 2016","$9,000,000","$13,960,394","$36,588,512"
1633,Shut In,EC,6900000.0,6200000,2016,tt2582500,Shut In,2016,91.0,"Drama,Mystery,Thriller",17548,"[18, 53]",329981,en,Shut In,10.535,2016-11-11,5.2,374,50,"Nov 11, 2016","$10,000,000","$6,900,335","$11,360,665"
1634,Loving,Focus,7800000.0,5200000,2016,tt2495212,Milosc,2012,105.0,"Drama,Romance",17677,"[10749, 18]",339419,en,Loving,8.506,2016-11-04,6.7,529,92,"Nov 4, 2016","$9,000,000","$7,710,234","$12,898,064"
1635,Loving,Focus,7800000.0,5200000,2016,tt2495212,Milosc,2012,105.0,"Drama,Romance",20970,"[10749, 18]",339419,en,Loving,8.506,2016-11-04,6.7,529,92,"Nov 4, 2016","$9,000,000","$7,710,234","$12,898,064"
1636,Loving,Focus,7800000.0,5200000,2016,tt4669986,Loving,2016,123.0,"Biography,Drama,Romance",17677,"[10749, 18]",339419,en,Loving,8.506,2016-11-04,6.7,529,92,"Nov 4, 2016","$9,000,000","$7,710,234","$12,898,064"
1637,Loving,Focus,7800000.0,5200000,2016,tt4669986,Loving,2016,123.0,"Biography,Drama,Romance",20970,"[10749, 18]",339419,en,Loving,8.506,2016-11-04,6.7,529,92,"Nov 4, 2016","$9,000,000","$7,710,234","$12,898,064"
1638,Loving,Focus,7800000.0,5200000,2016,tt5479616,Amar,2017,105.0,"Drama,Romance",17677,"[10749, 18]",339419,en,Loving,8.506,2016-11-04,6.7,529,92,"Nov 4, 2016","$9,000,000","$7,710,234","$12,898,064"
1639,Loving,Focus,7800000.0,5200000,2016,tt5479616,Amar,2017,105.0,"Drama,Romance",20970,"[10749, 18]",339419,en,Loving,8.506,2016-11-04,6.7,529,92,"Nov 4, 2016","$9,000,000","$7,710,234","$12,898,064"
1640,The Man Who Knew Infinity,IFC,3900000.0,8400000,2016,tt0787524,The Man Who Knew Infinity,2015,108.0,"Biography,Drama",17663,[18],353326,en,The Man Who Knew Infinity,8.76,2016-04-29,7.2,699,67,"Apr 29, 2016","$10,000,000","$3,877,922","$12,382,122"
