movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes
tt6865694,dhol taashe,dhol taashe,2015,120,drama,5.4,5
tt6865966,the artist's garden: american impressionism,the artist's garden: american impressionism,2017,90,documentary,6.8,9
tt6866224,the hummingbird project,the hummingbird project,2018,111,thriller,6.5,1037
tt6866290,symphony for ana,sinfonía para ana,2017,119,drama,7.2,90
tt6866720,wilbur: the king in the ring,wilbur: the king in the ring,2017,87,"comedy,documentary",8.0,12
tt6867650,taal is zeg maar echt mijn ding/speech,taal is zeg maar echt mijn ding,2018,90,"comedy,romance",5.5,177
tt6867770,the nefarious consortium,the nefarious consortium,2018,95,"crime,horror,thriller",8.4,26
tt6867808,rosas de ermera,rosas de ermera,2017,125,"biography,documentary,history",6.6,22
tt6868594,cabeza madre,cabeza madre,2017,88,comedy,8.8,10
tt6868646,hamilton: one shot to broadway,hamilton: one shot to broadway,2017,90,documentary,5.9,141
tt6868684,mannen van mars,mannen van mars,2018,91,comedy,5.9,196
tt6869362,in family i trust,gente que viene y bah,2019,97,comedy,6.2,1018
tt6869538,detective dee: the four heavenly kings,di renjie zhi sidatianwang,2018,132,"action,adventure,drama",6.3,1588
tt6869686,inland sea,inland sea,2018,122,documentary,7.5,153
tt6869706,side a & side b,side a & side b,2018,114,"adventure,comedy",7.7,18
tt6869782,i peggiori,i peggiori,2017,95,comedy,6.3,156
tt6870028,our mighty yaya,our mighty yaya,2017,98,comedy,6.9,30
tt6870220,the faces of lafora,the faces of lafora,2017,88,"documentary,drama",8.6,5
tt6870298,"barabar, indian ocean redemption","barabar, indian ocean redemption",2017,95,documentary,9.2,5
tt6870312,the northern king,the northern king,2017,104,crime,8.5,6
tt6871292,one step,won-seu-teb,2017,87,drama,6.7,28
tt6871426,mister,mister,2017,160,drama,3.9,174
tt6871634,the trough,di ya cao,2018,111,"action,crime,drama",4.6,162
tt6872310,christ in you: the movie,christ in you: the movie,2017,104,documentary,7.9,30
tt6872436,sketch,sketch,2018,137,action,5.9,1381
tt6872516,aatadukundam raa,aatadukundam raa,2016,133,"action,romance",5.3,27
tt6872540,demekin,demekin,2017,116,"action,comedy",6.8,32
tt6873546,the last prosecco,finché c'è prosecco c'è speranza,2017,101,"comedy,mystery",6.5,344
tt6873702,anarchist: azad,azad,2017,98,"drama,thriller",7.2,15
tt6873778,outlaws don't get funerals,outlaws don't get funerals,2019,99,"action,crime,drama",5.4,39
tt6874254,out of blue,out of blue,2018,109,"crime,drama,mystery",5.0,632
tt6875570,school number 3,school number 3,2017,116,documentary,8.8,21
tt6876318,yom men el-ayyam,yom men el-ayyam,2017,88,romance,5.9,28
tt6876356,saravanan irukka bayamaen,saravanan irukka bayamaen,2017,117,"action,comedy",3.0,132
tt6876446,brasília: life after design,brasília: life after design,2017,88,documentary,5.8,20
tt6876488,gek van geluk,gek van geluk,2017,106,"comedy,romance",5.3,155
tt6877164,valami amerika 3,valami amerika 3,2018,103,"comedy,music",5.4,1085
tt6877798,who owns nature?,auf der jagd - wem gehört die natur?,2018,97,documentary,7.1,27
tt6877886,mexicanos de bronce,mexicanos de bronce,2016,100,documentary,6.9,19
tt6878038,a taxi driver,taeksi woonjunsa,2017,137,"action,drama,history",7.8,9301
tt6878378,vivegam,vivegam,2017,149,"action,thriller",5.9,9910
tt6878882,operation red sea,hong hai xing dong,2018,142,"action,drama,thriller",6.7,4624
tt6879318,italy italy,italy italy,2017,102,"comedy,drama,fantasy",5.5,257
tt6879340,turn around,"lao shi, ni hui bu hui hui lai",2017,108,drama,6.8,66
tt6879472,yeidhavan,yeidhavan,2017,133,"action,crime,drama",6.1,101
tt6879946,mojo,mojo,2017,112,"mystery,thriller",7.0,20
tt6880018,doubleplusungood,doubleplusungood,2018,90,crime,6.2,16
tt6880408,those who remain,those who remain,2016,95,documentary,7.8,13
tt6880888,the generations,pokolenia,2016,105,drama,4.2,8
tt6882872,lahoriye,lahoriye,2017,137,drama,7.8,810
tt6884200,a kid like jake,a kid like jake,2018,92,"drama,family",5.3,1889
tt6884380,"a bread factory, part one","a bread factory, part one",2018,122,"comedy,drama",7.3,82
tt6885114,the infiltrators,the infiltrators,2019,95,drama,7.1,29
tt6885296,chastnoe pionerskoe 3,chastnoe pionerskoe 3,2017,103,"adventure,comedy,family",5.8,28
tt6885412,l'assemblée,l'assemblée,2017,99,documentary,5.8,13
tt6886062,cheese in the trap,cheese in the trap,2018,116,romance,6.0,243
tt6886080,to the stars,to the stars,2019,109,drama,8.0,71
tt6887162,lost ones,verlorene,2018,91,drama,7.5,31
tt6887178,shiverstone castle 2,burg schreckenstein ii - küssen (nicht) verboten,2017,100,"adventure,comedy,drama",6.0,50
tt6887540,"a bread factory, part two","a bread factory, part two",2018,120,"comedy,drama",7.5,69
tt6887624,hanagatami,hanagatami,2017,168,"drama,war",6.9,241
tt6888938,white chamber,white chamber,2018,89,"drama,sci-fi",4.3,346
tt6889032,the cake general,tårtgeneralen,2018,101,"comedy,drama",7.0,2385
tt6889806,rifftrax live: samurai cop,rifftrax live: samurai cop,2017,92,"action,comedy",7.1,139
tt6890376,a day,ha-roo,2017,90,"drama,mystery,thriller",6.9,815
tt6890582,psychokinesis,yeom-lyeok,2018,101,"action,comedy,fantasy",5.9,3160
tt6890618,money (2019),money,2019,115,"action,crime",5.9,117
tt6890736,venus obscura,venus obscura,2017,93,drama,5.5,8
tt6890828,"cometa: him, his dog and their world","cometa: him, his dog and their world",2017,105,"adventure,comedy,drama",6.7,52
tt6890836,"sara baras, all her voices",sara baras. todas las voces,2017,91,"biography,documentary",4.9,16
tt6891482,por onde escapam as palavras,por onde escapam as palavras,2017,90,drama,5.9,12
tt6891752,a fera na selva,a fera na selva,2017,90,"drama,romance",6.0,6
tt6892206,naples in veils,napoli velata,2017,113,"drama,mystery,romance",5.9,1570
tt6892250,absurd accident,absurd accident,2016,97,"comedy,thriller",6.1,103
tt6892340,sono tornato,sono tornato,2018,100,"comedy,drama",6.2,942
tt6892400,the girl in the fog,la ragazza nella nebbia,2017,128,"crime,mystery,thriller",6.8,4837
tt6892446,boys cry,la terra dell'abbastanza,2018,95,"crime,drama",6.9,573
tt6892462,the world is yours,le monde est à toi,2018,102,"comedy,crime",6.4,2535
tt6892468,shreelancer,shreelancer,2017,93,drama,7.2,57
tt6892950,"my little baby, jaya","my little baby, jaya",2017,102,"crime,drama",4.8,188
tt6893214,the day i met her,the day i met her,2017,120,"comedy,romance,sci-fi",8.1,7
tt6893370,my little monster,tonari no kaibutsu-kun,2018,105,"comedy,drama,romance",5.9,198
tt6893836,they'll love me when i'm dead,they'll love me when i'm dead,2018,98,documentary,7.5,3057
tt6895746,bomb scared,fe de etarras,2017,89,comedy,5.7,2217
tt6896638,chitose no itohime,chitose no itohime,2017,122,drama,4.4,5
tt6897150,rock rubber 45s,rock rubber 45s,2018,96,documentary,8.0,13
tt6898162,anywhere with you,anywhere with you,2018,87,drama,6.4,180
tt6899050,dear other self,dear other self,2017,110,comedy,7.0,50
tt6899238,the war of the yokels,la guerra dei cafoni,2017,97,comedy,6.6,133
tt6899268,territory of love,l'autre continent,2018,97,"drama,romance",6.7,27
tt6899304,local kung fu 2,local kung fu 2,2017,125,"action,comedy",7.8,37
tt6899922,"the prince story: icon, genius... slave","the prince story: icon, genius... slave",2017,125,"documentary,drama,music",8.4,14
tt6900058,milice 2,milice 2,2017,89,comedy,4.3,41
tt6900092,blood road,blood road,2017,96,"documentary,history,sport",6.7,270
tt6900380,dealer/healer,duk gai,2017,101,"action,crime,drama",5.5,202
tt6900448,mirai,mirai no mirai,2018,98,"adventure,animation,drama",7.1,6696
tt6900584,bar boys,bar boys,2017,110,drama,8.1,75
tt6902510,dark house,dark house,2017,104,horror,4.0,59
tt6902696,gloria bell,gloria bell,2018,102,"comedy,drama,romance",6.5,3376
tt6902708,nona,nona,2017,91,drama,7.1,43
tt6902722,happiness adjacent,happiness adjacent,2018,96,drama,6.0,52
tt6903078,barracks,barracks,2015,98,"horror,thriller",4.3,6
tt6903084,toys & pets,tea pets,2017,98,"adventure,animation",5.8,102
tt6903148,danau hitam,danau hitam,2014,90,horror,5.5,6
tt6903200,maacher jhol,maacher jhol,2017,108,drama,7.0,387
tt6903440,manikarnika: the queen of jhansi,manikarnika: the queen of jhansi,2019,148,"action,biography,drama",6.6,6516
tt6903636,grace jones: bloodlight and bami,grace jones: bloodlight and bami,2017,115,"biography,documentary,music",6.1,795
tt6903980,anarchist from colony,park yeol,2017,129,"biography,drama",6.0,418
tt6904062,real,ri-eol,2017,137,action,5.0,749
tt6904262,die wunderübung,die wunderübung,2018,96,"comedy,drama,romance",6.6,83
tt6904272,the negotiation,the negotiation,2018,114,"action,crime,thriller",6.5,926
tt6904340,sangili bungili kadhava thorae,sangili bungili kadhava thorae,2017,140,"comedy,horror",5.4,322
tt6904994,demon box,demon box,2017,87,drama,6.5,21
tt6905402,a boy. a girl. a dream.,a boy. a girl. a dream.,2018,89,romance,4.4,222
tt6905442,high voltage,hollow body,2018,92,"horror,music,sci-fi",3.6,192
tt6905676,xy chelsea,xy chelsea,2019,92,documentary,4.4,70
tt6905696,slaughterhouse rulez,slaughterhouse rulez,2018,104,"action,comedy,horror",5.3,4163
tt6907054,collisions,collisions,2018,90,drama,8.2,18
tt6907466,to be a teacher,zwischen den stühlen,2017,102,documentary,7.1,62
tt6908274,mirage,durante la tormenta,2018,128,"drama,mystery,romance",7.5,17318
tt6908536,sky hunter,kong tian lie,2017,115,"action,drama,romance",6.8,1000
tt6908712,legends of carpathians,legends of carpathians,2018,92,"action,adventure,history",6.4,33
tt6908760,"tonight, at the movies","kon'ya, romansu gekijô de",2018,109,"fantasy,romance",7.2,500
tt6908856,choisir à vingt ans,choisir à vingt ans,2017,100,documentary,6.2,6
tt6908978,innocent blood,hikari to chi,2017,113,drama,7.4,5
tt6909664,sound of silence,sound of silence,2017,89,drama,6.6,16
tt6909846,al asleyeen,al asleyeen,2017,125,"drama,mystery,thriller",7.0,1266
tt6910020,nothing to lose,nada a perder,2018,134,"biography,drama",6.6,22563
tt6910028,complitation of horror,complitation of horror,2017,118,"action,adventure,horror",2.1,28
tt6910734,i need you to kill,i need you to kill,2017,98,documentary,7.4,81
tt6911608,mamma mia! here we go again,mamma mia! here we go again,2018,114,"comedy,musical,romance",6.7,60355
tt6911818,nodijon,nodijon,2015,127,drama,7.6,9
tt6912370,aro bhalobashbo tomai,aro bhalobashbo tomai,2015,160,"drama,romance",5.8,21
tt6912552,chi va chi sau ka,chi va chi sau ka,2017,134,family,7.8,205
tt6912558,fu: friendship unlimited,fu: friendship unlimited,2017,135,"comedy,family,musical",6.0,44
tt6912568,leatherdaddy,leatherdaddy,2019,98,comedy,8.5,10
tt6912580,didi's dream,'chi chi' de ai,2017,91,"comedy,fantasy,romance",5.0,323
tt6913168,belleville cop,le flic de belleville,2018,111,comedy,4.5,698
tt6913192,left: a coast-to-coast journey on foot,left: a coast-to-coast journey on foot,2016,106,documentary,8.7,6
tt6913998,susu,susu,2018,106,"crime,drama,horror",5.9,20
tt6914498,nenu kidnap ayyanu,nenu kidnap ayyanu,2017,126,drama,6.2,14
tt6914542,the drug king,ma-yak-wang,2018,139,"action,crime,drama",6.1,967
tt6915100,pope francis: a man of his word,pope francis: a man of his word,2018,96,"biography,documentary",5.9,1425
tt6915176,erra buss,erra buss,2014,140,"comedy,drama",9.2,516
tt6915208,"love, chunibyo & other delusions! take on me",eiga chuunibyou demo koi ga shitai! take on me,2018,94,"animation,comedy,drama",6.7,213
tt6915574,vu em tap su,vu em tap su,2017,90,comedy,5.9,14
tt6915596,mayaanadhi,mayaanadhi,2017,136,"drama,romance",7.9,1611
tt6916362,the purity of vengeance,journal 64,2018,119,"crime,mystery,thriller",7.4,5519
tt6916872,50 first kisses,50 first kisses,2017,114,comedy,6.4,216
tt6917210,buffalo boys,buffalo boys,2018,102,action,5.8,732
tt6917242,made in italy,made in italy,2018,100,"comedy,drama",5.9,738
tt6917272,una vita spericolata,una vita spericolata,2018,102,"comedy,crime",6.2,117
tt6917290,my big gay italian wedding,puoi baciare lo sposo,2018,90,comedy,6.0,458
tt6917314,io sono tempesta,io sono tempesta,2018,102,"comedy,drama",6.0,570
tt6917966,mohanlal,mohanlal,2018,150,comedy,4.9,440
tt6918220,the shiny shrimps,les crevettes pailletées,2019,100,comedy,6.8,226
tt6918348,pushkar puran,pushkar puran,2017,100,documentary,5.9,13
tt6918790,caccia al tesoro,caccia al tesoro,2017,92,comedy,4.8,92
tt6919950,an inspector calls,an inspector calls,2018,90,"drama,mystery,thriller",7.3,31
tt6920220,sinsiran: yasak ask,sinsiran: yasak ask,2017,98,"drama,horror,thriller",2.9,50
tt6920356,the souvenir,the souvenir,2019,120,"drama,mystery,romance",7.0,673
tt6921076,dynamite graffiti,suteki na dainamaito sukyandaru,2018,138,drama,6.7,46
tt6921112,the god inside my ear,the god inside my ear,2017,97,"comedy,drama,horror",4.9,111
tt6921214,border brothers,border brothers,2017,105,comedy,8.0,6
tt6921302,punyalan private limited,punyalan private limited,2017,129,comedy,6.2,526
tt6921426,the accidental spy,the accidental spy,2017,104,action,7.3,11
tt6921450,viswasapoorvam mansoor,viswasapoorvam mansoor,2017,112,drama,6.5,40
tt6921614,doru,doru,2017,91,animation,6.2,46
tt6921996,johnny english strikes again,johnny english strikes again,2018,89,"action,adventure,comedy",6.2,46932
tt6922040,meerkat maantuig,meerkat maantuig,2017,96,"drama,fantasy",8.1,40
tt6922138,british winters,british winters,2016,108,drama,9.2,17
tt6922954,samaychakra - the time slot,samaychakra - the time slot,2017,140,family,7.0,6
tt6923386,i'll be watching,i'll be watching,2018,87,"drama,romance,thriller",5.7,217
tt6923740,stella's last weekend,stella's last weekend,2018,102,"comedy,romance",6.3,434
tt6923782,never again a tomorrow,aldrig mere i morgen,2017,96,drama,6.0,184
tt6923834,chalbaaz,chalbaaz,2018,152,"comedy,drama",8.0,407
tt6923840,naked normandy,normandie nue,2018,105,"comedy,drama",5.9,563
tt6923858,burning shadow,burning shadow,2018,88,drama,4.4,118
tt6925128,eluka majaka,eluka majaka,2016,132,comedy,6.5,15
tt6926072,nasum: blasting shit to bits - the final show,nasum: blasting shit to bits - the final show,2017,87,"documentary,music",8.3,7
tt6926356,samurai's promise,chiri tsubaki,2018,111,drama,7.0,46
tt6926486,daddy,daddy,2017,134,"action,biography,crime",6.3,1319
tt6927152,rampant,chang-gwol,2018,121,"action,fantasy,horror",6.3,1507
tt6927316,"human, space, time and human","inkan, gongkan, sikan grigo inkan",2018,122,drama,5.4,291
tt6927492,mope,mope,2019,105,"comedy,drama",7.6,66
tt6927880,all square,all square,2018,93,drama,5.9,236
tt6928714,laible und frisch: do goht dr doig,laible und frisch: do goht dr doig,2017,90,comedy,6.5,29
tt6929278,shashin koshien summer in 0.5 seconds,shashin kôshien 0.5 byô no natsu,2017,117,drama,6.4,5
tt6929604,goodalochana,goodalochana,2017,149,comedy,4.2,165
tt6931170,ode to the goose,joh-eun-nal,2018,122,"drama,history,mystery",7.4,33
tt6931414,the great battle,the great battle,2018,136,"action,drama,history",7.0,1848
tt6931830,enquête au paradis,enquête au paradis,2017,135,documentary,3.4,60
tt6932340,deadly exchange,deadly exchange,2017,90,"crime,drama,thriller",5.3,180
tt6932818,de dirigent,de dirigent,2018,137,"biography,drama",7.2,925
tt6932888,una mujer,una mujer,2017,96,drama,6.2,11
tt6933132,main street meats,main street meats,2017,110,horror,7.5,15
tt6933206,prodigy,prodigy,2018,111,"drama,thriller",3.4,131
tt6933454,puzzle,puzzle,2018,103,drama,6.7,3765
tt6936238,nebeska tema,nebeska tema,2019,108,"biography,documentary,music",9.1,68
tt6936264,prioni,prioni,2017,103,"horror,sci-fi",6.2,6
tt6936350,born racer,born racer,2018,88,"action,drama",5.4,126
tt6937878,feral,feral,2018,101,"drama,horror,mystery",6.6,9
tt6938332,the fifth sun,the fifth sun,2018,90,"adventure,documentary",7.6,8
tt6938828,at eternity's gate,at eternity's gate,2018,111,"biography,drama",6.9,16558
tt6939372,"when i get home, my wife always pretends to be dead.",ie ni kaeru to tsuma ga kanarazu shinda furi o shite imasu.,2018,115,comedy,6.5,409
tt6940692,udhaharanam sujatha,udhaharanam sujatha,2017,127,"drama,family",7.3,370
tt6940696,pahuna: the little visitors,pahuna: the little visitors,2017,88,"drama,mystery",7.6,257
tt6941512,tayo sa huling buwan ng taon,tayo sa huling buwan ng taon,2019,105,"drama,romance",6.7,7
tt6941560,phullu,phullu,2017,96,"comedy,drama",6.0,138
tt6941654,hanuman da' damdaar,hanuman da' damdaar,2017,105,"animation,family",6.6,85
tt6941984,toublanc,toublanc,2017,100,drama,6.6,11
tt6941998,una ciudad de provincia,una ciudad de provincia,2017,88,documentary,6.3,13
tt6942032,holding patterns,holding patterns,2017,87,"action,drama,thriller",8.0,6
tt6942194,the night sitter,the night sitter,2018,88,"comedy,horror",5.2,65
tt6942450,lechmi,lechmi,2017,150,"comedy,crime,horror",4.8,27
tt6943580,gharasarpa,gharasarpa,2018,107,"drama,fantasy,horror",7.7,113
tt6943908,the same circles,the same circles,2017,90,drama,3.8,53
tt6944552,dui rupaiyan,dui rupaiyan,2017,138,"action,drama",7.6,131
tt6944688,a mero hajur 2,a mero hajur 2,2017,138,"drama,romance",7.7,190
tt6945970,"mole de olla, receta original","mole de olla, receta original",2019,105,comedy,6.9,21
tt6947052,chi pheo ngoai truyen,chi pheo ngoai truyen,2017,95,comedy,5.9,9
tt6947236,transformations,land of the free,2017,93,documentary,7.5,104
tt6947528,gotowi na wszystko. exterminator,gotowi na wszystko. exterminator,2018,117,"comedy,music",6.2,289
tt6947630,ang panday,ang panday,2017,128,"action,adventure,fantasy",5.0,87
tt6947800,skull,skull,2018,107,"action,mystery,romance",6.9,93
tt6948206,resentment,resentment,2018,95,"drama,war",7.6,8
tt6948326,un homme pressé,un homme pressé,2018,100,"comedy,drama",6.3,448
tt6949260,names on the cup,names on the cup,2017,101,"documentary,sport",8.5,28
tt6949398,strawberry flavored plastic,strawberry flavored plastic,2019,107,"crime,drama,horror",7.5,17
tt6949882,shubh aarambh,shubh aarambh,2017,126,"comedy,drama,family",7.2,74
tt6950250,potato potahto,potato potahto,2017,115,comedy,7.3,28
tt6950260,sakhavinte priyasakhi,sakhavinte priyasakhi,2018,160,"drama,family",3.0,19
tt6950320,verborgen verlangen,verborgen verlangen,2017,95,comedy,3.9,64
tt6950432,red sky,ciel rouge,2017,91,"drama,war",4.1,35
tt6950594,perfect world,pâfekuto wârudo,2018,102,romance,5.6,44
tt6951316,cute with bad qualities,cute with bad qualities,2017,98,"comedy,drama,romance",7.2,8
tt6951518,million loves in me,million loves in me,2018,108,drama,8.1,24
tt6951892,samson,samson,2018,110,"action,drama",4.4,3490
tt6952604,arrhythmia,aritmiya,2017,116,drama,7.5,3409
tt6952782,yi ching chun dik ming yi,yi ching chun dik ming yi,2018,97,drama,6.4,66
tt6953034,eurotrump,wilders,2017,92,documentary,7.7,97
tt6953076,sheikh jackson,sheikh jackson,2017,93,drama,7.0,1720
tt6953274,haunted dormitory - marionette teacher,yuan líng sùshè zhi ren ou laoshi,2017,90,horror,3.1,17
tt6953526,warrior pride,warrior pride,2018,136,"drama,sport",7.6,71
tt6953896,fat guy with a shotgun: hillbilly prophecy,fat guy with a shotgun: hillbilly prophecy,2017,97,"action,crime,drama",4.7,29
tt6953974,sex weather,sex weather,2018,89,"comedy,drama,romance",3.4,186
tt6954298,la traviata,la traviata,2017,141,music,6.3,52
tt6954416,andhhagadu,andhhagadu,2017,132,comedy,5.7,117
tt6954848,horizons,horizonti,2017,97,"drama,thriller",7.7,44
tt6954970,nureyev: an orgy of one,nureyev: an orgy of one,2017,115,documentary,8.2,6
tt6955130,heung-boo: the revolutionist,heung-bu,2018,105,history,6.1,41
tt6955298,the vanished,the vanished,2018,101,thriller,6.6,473
tt6955808,the discloser,the discloser,2017,100,"action,thriller",6.2,66
tt6957966,little italy,little italy,2018,102,"comedy,romance",5.7,6033
tt6958014,duck butter,duck butter,2018,93,"comedy,drama,romance",5.3,1941
tt6958030,1921,1921,2018,144,"horror,mystery,romance",4.3,748
tt6958152,one,one,2017,148,"drama,thriller",6.1,175
tt6958212,sweet country,sweet country,2017,113,"adventure,crime,drama",6.9,5626
tt6959074,the way station,dao cua dan ngu cu,2017,93,drama,7.3,49
tt6959256,lucky loser - ein sommer in der bredouille,lucky loser - ein sommer in der bredouille,2017,94,"comedy,drama",5.8,103
tt6960220,the fox,the fox,2017,93,"drama,thriller",4.8,170
tt6960734,werewolf game: lovers,jinrô gêmu: ravâzu,2017,108,"horror,thriller",5.6,28
tt6960736,love addict (2018),love addict,2018,93,comedy,4.9,326
tt6960770,ernest shackleton loves me,ernest shackleton loves me,2017,87,musical,7.8,12
tt6961808,claire darling,la dernière folie de claire darling,2018,94,drama,6.0,227
tt6962204,walk like a panther,walk like a panther,2018,108,comedy,4.9,423
tt6962260,green butterflies,mariposas verdes,2017,101,drama,5.6,214
tt6962436,green cats,rohelised kassid,2017,105,drama,5.7,61
tt6962836,strange fruit: the beatles' apple records,strange fruit: the beatles' apple records,2011,162,documentary,6.0,9
tt6963222,the invincible diplomacy of mr naderi,the invincible diplomacy of mr naderi,2018,90,documentary,6.5,6
tt6963362,the wind bloweth where it listeth,vinden blåser vart den vill,2017,100,drama,6.3,9
tt6964076,pavarotti,pavarotti,2019,114,"biography,documentary,music",7.3,40
tt6964150,silvana - väck mig när ni vaknat,silvana - väck mig när ni vaknat,2017,95,"biography,documentary,music",7.1,453
tt6964520,todas as razões para esquecer,todas as razões para esquecer,2018,91,"comedy,drama",6.3,291
tt6964538,the man who stole banksy,the man who stole banksy,2018,93,documentary,6.2,138
tt6964554,buy me,kupi menya,2018,107,drama,5.5,206
tt6964562,black site,black site,2018,91,"action,horror,sci-fi",4.0,210
tt6964896,pumpkin and mayonnaise,kabocha to mayonaise,2017,93,drama,6.0,50
tt6965446,on yoga the architecture of peace,on yoga the architecture of peace,2017,87,documentary,7.9,431
tt6965662,madam yankelova's fine literature club,hamoadon lesafrut yaffa shel hagveret yanlekova,2017,88,drama,6.9,49
tt6966098,space & time,space & time,2017,89,"comedy,drama,romance",8.2,13
tt6966538,anna karenina: vronsky's story,anna karenina. istoriya vronskogo,2017,98,drama,6.1,212
tt6966692,green book,green book,2018,130,"biography,comedy,drama",8.3,204972
tt6967644,the nightmare gallery,the nightmare gallery,2018,94,"drama,horror,thriller",7.1,11
tt6967666,dawn wind in my poncho,poncho ni yoake no kaze haramasete,2017,90,comedy,1.1,205
tt6967980,bareilly ki barfi,bareilly ki barfi,2017,116,"comedy,romance",7.5,13239
tt6969814,mollywood,mollywood,2019,91,thriller,3.0,53
tt6970798,big in japan,big in japan,2018,95,"adventure,comedy,documentary",7.6,78
tt6971752,shubh mangal saavdhan,shubh mangal saavdhan,2017,119,"comedy,romance",6.9,6232
tt6972140,blackmail,blackmail,2018,138,"comedy,thriller",7.0,6661
tt6972212,next enti?,next enti?,2018,122,"comedy,drama,romance",5.1,94
tt6972372,place publique,place publique,2018,98,"comedy,drama",6.0,562
tt6972670,kevyn aucoin: beauty & the beast in me,kevyn aucoin: beauty & the beast in me,2017,90,"biography,documentary",7.4,119
tt6973360,sin fin,sin fin,2018,96,"drama,romance,sci-fi",6.9,228
tt6973386,valley of the wolves: homeland,kurtlar vadisi: vatan,2017,105,"action,crime,drama",4.6,2391
tt6973496,ver kaç,ver kaç,2017,95,"comedy,drama",4.8,105
tt6973670,kardesim benim 2,kardesim benim 2,2017,115,"comedy,romance",4.6,933
tt6973828,sound! euphonium the movie: may the melody reach you!,gekijouban hibike! euphonium: todoketai melody,2017,105,"animation,comedy,drama",4.8,56
tt6974196,the family house,la casa di famiglia,2017,90,comedy,6.0,206
tt6974202,vaishnavee,vaishnavee,2017,115,drama,7.7,39
tt6974886,hakkunde,hakkunde,2017,99,"comedy,drama",7.1,16
tt6974888,driven to dance,on pointe,2018,98,drama,4.2,167
tt6975046,ami je ke tomar,ami je ke tomar,2017,136,romance,5.1,109
tt6975084,tomake chai,tomake chai,2017,121,romance,5.3,56
tt6975598,deep murder,deep murder,2018,95,comedy,7.8,24
tt6975620,battle of persian gulf ii,battle of persian gulf ii,2017,89,"animation,war",7.4,42
tt6977066,"8 borders, 8 days","8 borders, 8 days",2017,88,documentary,7.3,7
tt6977218,the lumber baron,the lumber baron,2019,120,drama,8.0,8
tt6977240,starship troopers: traitor of mars,starship troopers: traitor of mars,2017,88,"action,animation,sci-fi",5.5,4288
tt6977726,fake news,fake news,2017,95,thriller,8.1,48
tt6978268,omerta,omerta,2017,98,"action,biography,crime",7.0,625
tt6980546,bharat ane nenu,bharat ane nenu,2018,173,"action,drama",7.9,13446
tt6980696,curzoner kalom,curzoner kalom,2017,115,drama,9.2,99
tt6980804,miraç,miraç,2017,89,"comedy,drama,family",4.1,36
tt6980962,an audience of chairs,an audience of chairs,2018,93,drama,8.4,10
tt6980988,treasures from the wreck of the unbelievable,treasures from the wreck of the unbelievable,2017,90,documentary,5.9,1272
tt6981046,williams,williams,2017,109,"biography,documentary,sport",7.7,2317
tt6981052,damascena,damascena,2017,136,drama,6.8,80
tt6981072,talento millonario,talento millonario,2017,100,"drama,family",6.4,15
tt6981634,wanderland,wanderland,2018,90,"adventure,comedy,musical",5.2,145
tt6981636,brewmaster,brewmaster,2018,95,documentary,6.7,33
tt6981702,empowered,sin rodeos,2018,87,comedy,6.1,1477
tt6982104,metti la nonna in freezer,metti la nonna in freezer,2018,100,comedy,6.1,1004
tt6982254,to let,to let,2019,99,family,8.1,305
tt6982340,suicidal notions,suicidal notions,2016,91,"comedy,drama",7.2,10
tt6982352,never leave me,never leave me,2017,96,drama,8.7,674
tt6982562,nobody famous,nobody famous,2018,90,"comedy,drama",5.2,97
tt6982588,the republic,the republic,2017,215,drama,3.3,13
tt6982632,love is potatoes,love is potatoes,2017,90,"animation,documentary,history",7.3,108
tt6983064,kompani hansteen,kompani hansteen,2017,119,"adventure,fantasy,war",6.7,6
tt6984198,one life of two women,one life of two women,2015,90,drama,6.8,6
tt6984242,sodura,sodura,2015,104,drama,8.4,14
tt6984258,the amityville murders,the amityville murders,2018,97,horror,4.9,603
tt6984460,i used to be normal: a boyband fangirl story,i used to be normal: a boyband fangirl story,2018,93,documentary,7.3,69
tt6984534,hopelessly devout,mi querida cofradía,2018,87,"comedy,drama",6.4,434
tt6984704,kadhal kan kattudhe,kadhal kan kattudhe,2017,110,"drama,romance",6.5,51
tt6984716,nisabdham,nisabdham,2017,126,drama,6.2,6
tt6984740,vaigai express,vaigai express,2017,122,thriller,4.8,16
tt6984772,senjittale en kadhala,senjittale en kadhala,2017,100,"drama,romance",7.5,20
tt6984802,nagarvalam,nagarvalam,2017,129,drama,5.3,6
tt6984810,inayathalam,inayathalam,2017,121,drama,2.9,25
tt6984834,hanky panky,ta tiao ko,2017,110,"comedy,drama",4.4,37
tt6985020,the perfect girl,zui wan mei de nu hai,2017,95,"crime,drama,thriller",7.3,56
tt6985060,story of taipei,tai bei wu yu,2017,118,"crime,drama",2.6,389
tt6985094,the juror,bae-sim-won,2019,114,drama,6.3,13
tt6985200,keys to the heart,geugeotmani nae sesang,2018,120,"comedy,drama,family",7.4,497
tt6985448,number 37,nommer 37,2018,100,thriller,6.3,240
tt6986710,the accidental prime minister,the accidental prime minister,2019,112,"biography,drama",6.3,4933
tt6987468,my friend the polish girl,my friend the polish girl,2018,87,drama,5.9,46
tt6987760,snake outta compton,snake outta compton,2018,89,"comedy,horror,sci-fi",2.7,346
tt6987770,destination wedding,destination wedding,2018,87,"comedy,drama,romance",6.0,15321
tt6987858,sanitatum,sanitatum,2017,100,drama,6.7,16
