movie_id,primary_title,original_title_x,start_year,runtime_minutes,genres,averagerating,numvotes,genre_ids,id_x,original_language,original_title_y,popularity,release_date_x,title,vote_average,vote_count,id_y,release_date_y,movie,production_budget,domestic_gross_x,worldwide_gross,studio,domestic_gross_y,foreign_gross,year
tt2967224,Hot Pursuit,Hot Pursuit,2015,87.0,"Action,Comedy,Crime",5.1,44723,"[28, 35, 80]",268920,en,Hot Pursuit,9.607000000000001,2015-05-08,Hot Pursuit,5.6,1000,79,"May 8, 2015",Hot Pursuit,"$35,000,000","$34,580,201","$45,671,512",WB (NL),34600000.0,17100000,2015
tt2974918,Alvin and the Chipmunks: The Road Chip,Alvin and the Chipmunks: The Road Chip,2015,92.0,"Adventure,Animation,Comedy",5.1,14507,"[12, 16, 35, 10751]",258509,en,Alvin and the Chipmunks: The Road Chip,14.972999999999999,2015-12-18,Alvin and the Chipmunks: The Road Chip,5.8,852,56,"Dec 18, 2015",Alvin and the Chipmunks: The Road Chip,"$90,000,000","$85,886,987","$249,517,956",Fox,85900000.0,148900000,2015
tt2975578,The Purge: Anarchy,The Purge: Anarchy,2014,103.0,"Action,Horror,Sci-Fi",6.5,126203,"[27, 53]",238636,en,The Purge: Anarchy,28.424,2014-07-18,The Purge: Anarchy,6.6,3754,71,"Jul 18, 2014",The Purge: Anarchy,"$9,000,000","$71,562,550","$111,534,881",Uni.,72000000.0,40000000,2014
tt2975590,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,2016,151.0,"Action,Adventure,Fantasy",6.5,576909,"[28, 12, 14]",209112,en,Batman v Superman: Dawn of Justice,28.088,2016-03-25,Batman v Superman: Dawn of Justice,5.8,11991,18,"Mar 25, 2016",Batman v Superman: Dawn of Justice,"$250,000,000","$330,360,194","$867,500,281",WB,330400000.0,543300000,2016
tt2978462,Dolphin Tale 2,Dolphin Tale 2,2014,107.0,"Drama,Family",6.4,7579,"[10751, 18]",227735,en,Dolphin Tale 2,7.403,2014-09-12,Dolphin Tale 2,6.7,173,12,"Sep 12, 2014",Dolphin Tale 2,"$36,000,000","$42,024,533","$57,824,533",WB,42000000.0,15800000,2014
tt2980210,A Hologram for the King,A Hologram for the King,2016,98.0,"Comedy,Drama,Romance",6.1,36062,"[35, 18]",270010,en,A Hologram for the King,11.055,2016-04-22,A Hologram for the King,5.9,589,47,"Apr 22, 2016",A Hologram for the King,"$35,000,000","$4,212,494","$11,846,010",RAtt.,4200000.0,,2016
tt2980516,The Theory of Everything,The Theory of Everything,2014,123.0,"Biography,Drama,Romance",7.7,361534,"[18, 10749]",266856,en,The Theory of Everything,13.866,2014-11-26,The Theory of Everything,7.9,6412,35,"Nov 7, 2014",The Theory of Everything,"$15,000,000","$35,893,537","$123,327,692",Focus,35900000.0,87800000,2014
tt2980648,The Hundred-Foot Journey,The Hundred-Foot Journey,2014,122.0,"Comedy,Drama",7.3,69562,[18],228194,en,The Hundred-Foot Journey,8.26,2014-08-08,The Hundred-Foot Journey,7.3,785,13,"Aug 8, 2014",The Hundred-Foot Journey,"$22,000,000","$54,235,441","$94,270,488",BV,54200000.0,34600000,2014
tt2994190,Camp X-Ray,Camp X-Ray,2014,117.0,"Drama,War",6.9,36700,[18],244506,en,Camp X-Ray,15.237,2014-10-17,Camp X-Ray,6.8,618,92,"Oct 17, 2014",Camp X-Ray,"$1,000,000","$9,837","$101,053",IFC,13300.0,,2014
tt3007512,The Water Diviner,The Water Diviner,2014,111.0,"Drama,History,War",7.1,66595,"[10752, 18]",256917,en,The Water Diviner,11.479000000000001,2015-04-24,The Water Diviner,6.8,682,4,"Apr 24, 2015",The Water Diviner,"$22,500,000","$4,200,117","$31,054,727",WB,4200000.0,34000000,2015
tt3045616,Mortdecai,Mortdecai,2015,107.0,"Action,Comedy,Crime",5.5,61366,"[35, 12]",210860,en,Mortdecai,13.263,2015-01-23,Mortdecai,5.4,1666,48,"Jan 23, 2015",Mortdecai,"$60,000,000","$7,696,134","$30,396,134",LGF,7700000.0,39600000,2015
tt3072482,Hardcore Henry,Hardcore Henry,2015,96.0,"Action,Adventure,Sci-Fi",6.7,78226,"[28, 12, 878]",325348,en,Hardcore Henry,10.459000000000001,2016-04-06,Hardcore Henry,6.2,1294,100,"Apr 8, 2016",Hardcore Henry,"$2,000,000","$9,252,038","$17,187,434",STX,9300000.0,7600000,2016
tt3077214,Suffragette,Suffragette,2015,106.0,"Biography,Drama,History",6.9,34306,"[18, 36]",245168,en,Suffragette,7.763,2015-10-23,Suffragette,7.3,982,16,"Oct 23, 2015",Suffragette,"$14,000,000","$4,702,420","$34,044,909",Focus,4700000.0,11300000,2015
tt3095734,Monster Trucks,Monster Trucks,2016,104.0,"Action,Adventure,Comedy",5.7,13525,"[28, 35, 878]",262841,en,Monster Trucks,8.827,2017-01-13,Monster Trucks,5.9,414,81,"Jan 13, 2017",Monster Trucks,"$125,000,000","$33,370,166","$61,642,798",Par.,33400000.0,31100000,2017
tt3099498,Tusk,Tusk,2014,102.0,"Comedy,Drama,Horror",5.3,40827,"[35, 27, 18, 53]",246403,en,Tusk,8.655,2014-09-19,Tusk,5.3,601,28,"Sep 19, 2014",Tusk,"$3,000,000","$1,821,983","$1,887,554",A24,1800000.0,,2014
tt3104988,Crazy Rich Asians,Crazy Rich Asians,2018,120.0,"Comedy,Romance",7.0,96617,"[35, 18, 10749]",455207,en,Crazy Rich Asians,17.969,2018-08-15,Crazy Rich Asians,7.1,1496,38,"Aug 15, 2018",Crazy Rich Asians,"$30,000,000","$174,532,921","$238,099,711",WB,174500000.0,64000000,2018
tt3110958,Now You See Me 2,Now You See Me 2,2016,129.0,"Action,Adventure,Comedy",6.5,216219,"[28, 35, 53]",291805,en,Now You See Me 2,25.805,2016-06-10,Now You See Me 2,6.8,6744,66,"Jun 10, 2016",Now You See Me 2,"$90,000,000","$65,075,540","$328,325,007",LG/S,65099999.0,269800000,2016
tt3152624,Trainwreck,Trainwreck,2015,125.0,"Comedy,Drama,Romance",6.2,121860,"[35, 10749]",271718,en,Trainwreck,18.423,2015-07-17,Trainwreck,5.8,1731,36,"Jul 17, 2015",Trainwreck,"$35,000,000","$110,212,700","$141,123,897",Uni.,110200000.0,30600000,2015
tt3170832,Room,Room,2015,118.0,"Drama,Thriller",8.2,316791,"[18, 53]",264644,en,Room,20.0,2015-10-16,Room,8.1,5494,80,"Oct 16, 2015",Room,"$13,000,000","$14,677,674","$36,262,783",A24,14700000.0,20700000,2015
tt3170832,Room,Room,2015,118.0,"Drama,Thriller",8.2,316791,"[18, 53]",264644,en,Room,20.0,2015-10-16,Room,8.1,5494,80,"Oct 16, 2015",Room,"$13,000,000","$14,677,674","$36,262,783",A24,14700000.0,20700000,2015
tt3172532,The Diary of a Teenage Girl,The Diary of a Teenage Girl,2015,102.0,"Comedy,Drama,Romance",6.9,27003,"[18, 10749]",250124,en,The Diary of a Teenage Girl,9.382,2015-08-28,The Diary of a Teenage Girl,6.7,460,35,"Aug 7, 2015",The Diary of a Teenage Girl,"$2,000,000","$1,477,002","$2,279,959",SPC,1500000.0,,2015
tt3181822,The Boy Next Door,The Boy Next Door,2015,91.0,"Horror,Thriller",4.7,34816,[18],44120,en,The Boy Next Door,0.6,2008-11-14,The Boy Next Door,5.7,6,81,"Jan 23, 2015",The Boy Next Door,"$4,000,000","$36,006,065","$53,401,938",Uni.,35400000.0,17000000,2015
tt3181822,The Boy Next Door,The Boy Next Door,2015,91.0,"Horror,Thriller",4.7,34816,[53],241251,en,The Boy Next Door,7.062,2015-01-23,The Boy Next Door,4.4,1382,81,"Jan 23, 2015",The Boy Next Door,"$4,000,000","$36,006,065","$53,401,938",Uni.,35400000.0,17000000,2015
tt3216348,Incarnate,Incarnate,2016,91.0,"Horror,Thriller",5.3,10217,"[27, 53]",241258,en,Incarnate,7.1370000000000005,2016-12-02,Incarnate,5.2,314,39,"Dec 2, 2016",Incarnate,"$5,000,000","$4,799,774","$9,371,036",BH Tilt,4800000.0,1500000,2016
tt3235888,It Follows,It Follows,2014,100.0,"Horror,Mystery",6.9,182839,"[27, 53]",270303,en,It Follows,18.419,2015-03-27,It Follows,6.5,3485,94,"Mar 13, 2015",It Follows,"$2,000,000","$14,674,077","$23,250,755",RTWC,14700000.0,,2015
tt3235888,It Follows,It Follows,2014,100.0,"Horror,Mystery",6.9,182839,"[27, 53]",270303,en,It Follows,18.419,2015-03-27,It Follows,6.5,3485,94,"Mar 13, 2015",It Follows,"$2,000,000","$14,674,077","$23,250,755",RTWC,14700000.0,,2015
tt3263904,Sully,Sully,2016,96.0,"Biography,Drama",7.5,202718,"[18, 36]",363676,en,Sully,18.148,2016-09-09,Sully,7.1,3924,50,"Sep 9, 2016",Sully,"$60,000,000","$125,070,033","$238,524,556",WB,125100000.0,115700000,2016
tt3289724,Welcome to Marwen,Welcome to Marwen,2018,116.0,"Biography,Comedy,Drama",6.1,8920,"[18, 35, 14]",351044,en,Welcome to Marwen,22.031999999999996,2018-12-21,Welcome to Marwen,6.6,286,18,"Dec 21, 2018",Welcome to Marwen,"$45,000,000","$10,763,520","$12,874,922",Uni.,10800000.0,2100000,2018
tt3300542,London Has Fallen,London Has Fallen,2016,99.0,"Action,Thriller",5.9,124757,"[28, 53]",267860,en,London Has Fallen,15.287,2016-03-04,London Has Fallen,5.9,2591,80,"Mar 4, 2016",London Has Fallen,"$60,000,000","$62,524,260","$195,194,085",Focus,62500000.0,143200000,2016
tt3316948,American Ultra,American Ultra,2015,96.0,"Action,Comedy,Sci-Fi",6.1,76769,"[35, 28]",261392,en,American Ultra,9.97,2015-08-21,American Ultra,6.0,1756,72,"Aug 21, 2015",American Ultra,"$28,000,000","$14,439,985","$30,295,028",LGF,14400000.0,12700000,2015
tt3316960,Still Alice,Still Alice,2014,101.0,Drama,7.5,116832,[18],284293,en,Still Alice,10.747,2014-12-05,Still Alice,7.5,1946,92,"Jan 16, 2015",Still Alice,"$5,000,000","$18,656,400","$41,699,612",SPC,18800000.0,25100000,2015
tt3319920,Regression,Regression,2015,106.0,"Crime,Horror,Mystery",5.7,33335,"[27, 9648, 53, 80]",241257,en,Regression,10.713,2016-02-05,Regression,5.5,1065,6,"Oct 30, 2015",Regression,"$20,000,000","$55,039","$15,824,374",W/Dim.,55000.0,17600000,2016
tt3322940,Annabelle,Annabelle,2014,99.0,"Horror,Mystery,Thriller",5.4,122039,[27],250546,en,Annabelle,13.989,2014-10-03,Annabelle,5.6,3357,84,"Oct 3, 2014",Annabelle,"$6,500,000","$84,273,813","$256,862,920",WB (NL),84300000.0,172800000,2014
tt3332064,Pan,Pan,2015,111.0,"Adventure,Comedy,Family",5.8,55867,"[12, 10751, 14]",266647,en,Pan,13.054,2015-10-09,Pan,5.9,1701,93,"Oct 9, 2015",Pan,"$150,000,000","$35,088,320","$151,525,973",WB,35100000.0,93300000,2015
tt3348730,Jigsaw,Jigsaw,2017,92.0,"Crime,Horror,Mystery",5.8,57184,"[80, 27, 9648, 53]",298250,en,Jigsaw,17.398,2017-10-27,Jigsaw,6.1,1887,61,"Oct 27, 2017",Jigsaw,"$10,000,000","$38,052,832","$102,445,196",LGF,38100000.0,64900000,2017
tt3367294,Compadres,Compadres,2016,101.0,"Action,Comedy,Crime",4.7,876,"[28, 35]",317930,es,Compadres,1.9269999999999998,2016-04-22,Compadres,5.1,21,21,"Apr 22, 2016",Compadres,"$3,000,000","$3,127,773","$7,445,044",PNT,3100000.0,,2016
tt3371366,Transformers: The Last Knight,Transformers: The Last Knight,2017,154.0,"Action,Adventure,Sci-Fi",5.2,119007,"[28, 878, 53, 12]",335988,en,Transformers: The Last Knight,24.258000000000003,2017-06-21,Transformers: The Last Knight,6.0,3255,33,"Jun 21, 2017",Transformers: The Last Knight,"$217,000,000","$130,168,683","$602,893,340",Par.,130199999.0,475300000,2017
tt3385516,X-Men: Apocalypse,X-Men: Apocalypse,2016,144.0,"Action,Adventure,Sci-Fi",7.0,356556,"[28, 12, 878, 14]",246655,en,X-Men: Apocalypse,39.293,2016-05-27,X-Men: Apocalypse,6.5,8348,93,"May 27, 2016",X-Men: Apocalypse,"$178,000,000","$155,442,489","$542,537,546",Fox,155400000.0,388500000,2016
tt3393786,Jack Reacher: Never Go Back,Jack Reacher: Never Go Back,2016,118.0,"Action,Thriller",6.1,121892,"[28, 53]",343611,en,Jack Reacher: Never Go Back,17.085,2016-10-21,Jack Reacher: Never Go Back,5.6,2831,85,"Oct 21, 2016",Jack Reacher: Never Go Back,"$60,000,000","$58,697,076","$159,946,489",Par.,58700000.0,103400000,2016
tt3393786,Jack Reacher: Never Go Back,Jack Reacher: Never Go Back,2016,118.0,"Action,Thriller",6.1,121892,"[28, 53]",343611,en,Jack Reacher: Never Go Back,17.085,2016-10-21,Jack Reacher: Never Go Back,5.6,2831,85,"Oct 21, 2016",Jack Reacher: Never Go Back,"$60,000,000","$58,697,076","$159,946,489",Par.,58700000.0,103400000,2016
tt3397884,Sicario,Sicario,2015,121.0,"Action,Crime,Drama",7.6,328548,"[28, 80, 53]",273481,en,Sicario,20.468,2015-09-18,Sicario,7.3,4475,100,"Sep 18, 2015",Sicario,"$30,000,000","$46,889,293","$84,393,749",LGF,46900000.0,38000000,2015
tt3397884,Sicario,Sicario,2015,121.0,"Action,Crime,Drama",7.6,328548,"[28, 80, 53]",273481,en,Sicario,20.468,2015-09-18,Sicario,7.3,4475,100,"Sep 18, 2015",Sicario,"$30,000,000","$46,889,293","$84,393,749",LGF,46900000.0,38000000,2015
tt3401882,Fist Fight,Fist Fight,2017,91.0,Comedy,5.6,35136,[35],345922,en,Fist Fight,9.808,2017-02-17,Fist Fight,6.0,708,29,"Feb 17, 2017",Fist Fight,"$25,000,000","$32,187,017","$40,286,416",WB (NL),32200000.0,8900000,2017
tt3411444,Ferdinand,Ferdinand,2017,108.0,"Adventure,Animation,Comedy",6.7,40229,"[16, 10751, 12, 35]",364689,en,Ferdinand,19.479,2017-12-15,Ferdinand,7.1,1425,14,"Dec 15, 2017",Ferdinand,"$111,000,000","$84,410,380","$289,847,930",Fox,84400000.0,211700000,2017
tt3411444,Ferdinand,Ferdinand,2017,108.0,"Adventure,Animation,Comedy",6.7,40229,"[16, 10751, 12, 35]",364689,en,Ferdinand,19.479,2017-12-15,Ferdinand,7.1,1425,14,"Dec 15, 2017",Ferdinand,"$111,000,000","$84,410,380","$289,847,930",Fox,84400000.0,211700000,2017
tt3416532,A Monster Calls,A Monster Calls,2016,108.0,"Animation,Drama,Fantasy",7.5,70416,"[18, 14]",258230,en,A Monster Calls,11.128,2016-12-23,A Monster Calls,7.1,1918,41,"Jan 6, 2017",A Monster Calls,"$43,000,000","$3,740,823","$46,414,530",Focus,3700000.0,43600000,2016
tt3416532,A Monster Calls,A Monster Calls,2016,108.0,"Animation,Drama,Fantasy",7.5,70416,"[18, 14]",258230,en,A Monster Calls,11.128,2016-12-23,A Monster Calls,7.1,1918,41,"Jan 6, 2017",A Monster Calls,"$43,000,000","$3,740,823","$46,414,530",Focus,3700000.0,43600000,2016
tt3416828,Ice Age: Collision Course,Ice Age: Collision Course,2016,94.0,"Adventure,Animation,Comedy",5.7,48932,"[12, 16, 10751, 35]",278154,en,Ice Age: Collision Course,18.233,2016-07-22,Ice Age: Collision Course,5.9,2430,52,"Jul 22, 2016",Ice Age: Collision Course,"$105,000,000","$64,063,008","$402,156,682",Fox,64099999.0,344500000,2016
tt3450650,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,2015,94.0,"Action,Comedy,Crime",4.4,30828,"[28, 35, 10751]",256961,en,Paul Blart: Mall Cop 2,15.940999999999999,2015-04-17,Paul Blart: Mall Cop 2,5.0,900,60,"Apr 17, 2015",Paul Blart: Mall Cop 2,"$38,000,000","$71,091,594","$107,650,646",Sony,71000000.0,36600000,2015
tt3450958,War for the Planet of the Apes,War for the Planet of the Apes,2017,140.0,"Action,Adventure,Drama",7.5,201943,"[18, 878, 10752]",281338,en,War for the Planet of the Apes,23.445,2017-07-14,War for the Planet of the Apes,7.0,5235,52,"Jul 14, 2017",War for the Planet of the Apes,"$152,000,000","$146,880,162","$489,592,267",Fox,146900000.0,343800000,2017
tt3460252,The Hateful Eight,The Hateful Eight,2015,168.0,"Crime,Drama,Mystery",7.8,434966,"[80, 18, 9648, 37]",273248,en,The Hateful Eight,20.680999999999997,2015-12-25,The Hateful Eight,7.7,8065,33,"Dec 25, 2015",The Hateful Eight,"$62,000,000","$54,117,416","$147,864,886",Wein.,54100000.0,101600000,2015
tt3460252,The Hateful Eight,The Hateful Eight,2015,168.0,"Crime,Drama,Mystery",7.8,434966,"[80, 18, 9648, 37]",273248,en,The Hateful Eight,20.680999999999997,2015-12-25,The Hateful Eight,7.7,8065,33,"Dec 25, 2015",The Hateful Eight,"$62,000,000","$54,117,416","$147,864,886",Wein.,54100000.0,101600000,2015
tt3469046,Despicable Me 3,Despicable Me 3,2017,89.0,"Adventure,Animation,Comedy",6.3,92580,"[28, 16, 35, 10751, 12]",324852,en,Despicable Me 3,16.407,2017-06-30,Despicable Me 3,6.3,4106,30,"Jun 30, 2017",Despicable Me 3,"$75,000,000","$264,624,300","$1,034,727,750",Uni.,264600000.0,770200000,2017
tt3470600,Sing,Sing,2016,108.0,"Animation,Comedy,Family",7.1,115951,"[16, 35, 18, 10751]",335797,en,Sing,17.572,2016-12-21,Sing,6.9,4303,29,"Dec 21, 2016",Sing,"$75,000,000","$270,329,045","$634,454,789",Uni.,270400000.0,363800000,2016
tt3470600,Sing,Sing,2016,108.0,"Animation,Comedy,Family",7.1,115951,"[16, 35, 18, 10751]",335797,en,Sing,17.572,2016-12-21,Sing,6.9,4303,29,"Dec 21, 2016",Sing,"$75,000,000","$270,329,045","$634,454,789",Uni.,270400000.0,363800000,2016
tt3480796,Vice,Vice,2015,96.0,"Action,Adventure,Sci-Fi",4.2,14436,"[53, 878, 28, 12]",307663,en,Vice,14.640999999999998,2015-01-16,Vice,4.3,312,100,"Dec 25, 2018",Vice,"$60,000,000","$47,836,282","$70,883,171",Annapurna,47800000.0,28200000,2018
tt3480796,Vice,Vice,2015,96.0,"Action,Adventure,Sci-Fi",4.2,14436,"[18, 36, 35]",429197,en,Vice,20.125,2018-12-25,Vice,7.1,1213,100,"Dec 25, 2018",Vice,"$60,000,000","$47,836,282","$70,883,171",Annapurna,47800000.0,28200000,2018
tt6266538,Vice,Vice,2018,132.0,"Biography,Comedy,Drama",7.2,72855,"[53, 878, 28, 12]",307663,en,Vice,14.640999999999998,2015-01-16,Vice,4.3,312,100,"Dec 25, 2018",Vice,"$60,000,000","$47,836,282","$70,883,171",Annapurna,47800000.0,28200000,2018
tt6266538,Vice,Vice,2018,132.0,"Biography,Comedy,Drama",7.2,72855,"[18, 36, 35]",429197,en,Vice,20.125,2018-12-25,Vice,7.1,1213,100,"Dec 25, 2018",Vice,"$60,000,000","$47,836,282","$70,883,171",Annapurna,47800000.0,28200000,2018
tt3486626,The Nut Job 2: Nutty by Nature,The Nut Job 2: Nutty by Nature,2017,91.0,"Adventure,Animation,Comedy",5.5,4820,"[10751, 16, 12, 35]",335777,en,The Nut Job 2: Nutty by Nature,8.975,2017-08-11,The Nut Job 2: Nutty by Nature,5.7,227,81,"Aug 11, 2017",The Nut Job 2: Nutty by Nature,"$40,000,000","$28,370,522","$57,438,389",ORF,28400000.0,36800000,2017
tt3498820,Captain America: Civil War,Captain America: Civil War,2016,147.0,"Action,Adventure,Sci-Fi",7.8,583507,"[12, 28, 878]",271110,en,Captain America: Civil War,39.137,2016-05-06,Captain America: Civil War,7.4,14000,17,"May 6, 2016",Captain America: Civil War,"$250,000,000","$408,084,349","$1,140,069,413",BV,408100000.0,745200000,2016
tt3501632,Thor: Ragnarok,Thor: Ragnarok,2017,130.0,"Action,Adventure,Comedy",7.9,482995,"[28, 12, 35, 14]",284053,en,Thor: Ragnarok,43.45,2017-11-03,Thor: Ragnarok,7.5,11380,82,"Nov 3, 2017",Thor: Ragnarok,"$180,000,000","$315,058,289","$846,980,024",BV,315100000.0,538900000,2017
tt3501632,Thor: Ragnarok,Thor: Ragnarok,2017,130.0,"Action,Adventure,Comedy",7.9,482995,"[28, 12, 35, 14]",284053,en,Thor: Ragnarok,43.45,2017-11-03,Thor: Ragnarok,7.5,11380,82,"Nov 3, 2017",Thor: Ragnarok,"$180,000,000","$315,058,289","$846,980,024",BV,315100000.0,538900000,2017
tt3521126,The Disaster Artist,The Disaster Artist,2017,104.0,"Biography,Comedy,Drama",7.4,111737,"[35, 18]",371638,en,The Disaster Artist,13.27,2017-12-01,The Disaster Artist,7.2,1895,100,"Dec 1, 2017",The Disaster Artist,"$10,000,000","$21,120,616","$28,717,667",A24,21100000.0,8700000,2017
tt3521126,The Disaster Artist,The Disaster Artist,2017,104.0,"Biography,Comedy,Drama",7.4,111737,"[35, 18]",371638,en,The Disaster Artist,13.27,2017-12-01,The Disaster Artist,7.2,1895,100,"Dec 1, 2017",The Disaster Artist,"$10,000,000","$21,120,616","$28,717,667",A24,21100000.0,8700000,2017
tt3521164,Moana,Moana,2016,107.0,"Adventure,Animation,Comedy",7.6,224253,[99],94727,en,Moana,1.96,2015-11-13,Moana,6.5,16,62,"Nov 23, 2016",Moana,"$150,000,000","$248,757,044","$637,517,365",BV,248800000.0,394600000,2016
tt3521164,Moana,Moana,2016,107.0,"Adventure,Animation,Comedy",7.6,224253,"[12, 35, 10751, 16]",277834,en,Moana,4.419,2016-11-23,Moana,7.5,6907,62,"Nov 23, 2016",Moana,"$150,000,000","$248,757,044","$637,517,365",BV,248800000.0,394600000,2016
tt3521164,Moana,Moana,2016,107.0,"Adventure,Animation,Comedy",7.6,224253,"[12, 35, 10751, 16]",277834,en,Moana,4.419,2016-11-23,Moana,7.5,6907,62,"Nov 23, 2016",Moana,"$150,000,000","$248,757,044","$637,517,365",BV,248800000.0,394600000,2016
tt3522806,Mechanic: Resurrection,Mechanic: Resurrection,2016,98.0,"Action,Adventure,Thriller",5.7,67275,"[28, 80, 53]",278924,en,Mechanic: Resurrection,16.302,2016-08-26,Mechanic: Resurrection,5.6,1929,94,"Aug 26, 2016",Mechanic: Resurrection,"$40,000,000","$21,218,403","$109,738,840",LG/S,21200000.0,104500000,2016
tt3530002,The Night Before,The Night Before,2015,101.0,"Adventure,Comedy,Fantasy",6.4,58455,[35],296100,en,The Night Before,9.014,2015-11-20,The Night Before,6.1,956,6,"Nov 20, 2015",The Night Before,"$25,000,000","$43,035,725","$52,427,346",Sony,43000000.0,9300000,2015
tt3530002,The Night Before,The Night Before,2015,101.0,"Adventure,Comedy,Fantasy",6.4,58455,[35],296100,en,The Night Before,9.014,2015-11-20,The Night Before,6.1,956,6,"Nov 20, 2015",The Night Before,"$25,000,000","$43,035,725","$52,427,346",Sony,43000000.0,9300000,2015
tt6006924,The Night Before,The Night Before,2017,81.0,Horror,4.7,150,[35],296100,en,The Night Before,9.014,2015-11-20,The Night Before,6.1,956,6,"Nov 20, 2015",The Night Before,"$25,000,000","$43,035,725","$52,427,346",Sony,43000000.0,9300000,2015
tt6006924,The Night Before,The Night Before,2017,81.0,Horror,4.7,150,[35],296100,en,The Night Before,9.014,2015-11-20,The Night Before,6.1,956,6,"Nov 20, 2015",The Night Before,"$25,000,000","$43,035,725","$52,427,346",Sony,43000000.0,9300000,2015
tt3532216,American Made,American Made,2017,115.0,"Action,Biography,Comedy",7.2,131043,"[28, 80]",337170,en,American Made,16.748,2017-09-29,American Made,6.7,2188,32,"Sep 29, 2017",American Made,"$50,000,000","$51,342,000","$135,569,212",Uni.,51300000.0,83500000,2017
tt3532216,American Made,American Made,2017,115.0,"Action,Biography,Comedy",7.2,131043,"[28, 80]",337170,en,American Made,16.748,2017-09-29,American Made,6.7,2188,32,"Sep 29, 2017",American Made,"$50,000,000","$51,342,000","$135,569,212",Uni.,51300000.0,83500000,2017
tt3553442,Whiskey Tango Foxtrot,Whiskey Tango Foxtrot,2016,112.0,"Biography,Comedy,Drama",6.6,46265,"[10752, 35]",279641,en,Whiskey Tango Foxtrot,8.564,2016-03-04,Whiskey Tango Foxtrot,6.2,596,6,"Mar 4, 2016",Whiskey Tango Foxtrot,"$35,000,000","$23,083,334","$25,350,747",Par.,23100000.0,,2016
tt3555036,Legend,Legend,2014,168.0,"Action,Drama",6.5,1568,"[12, 14]",11976,en,Legend,10.542,1986-04-18,Legend,6.2,509,63,"Apr 18, 1986",Legend,"$25,000,000","$15,502,112","$23,506,237",Uni.,1900000.0,41100000,2015
tt3555036,Legend,Legend,2014,168.0,"Action,Drama",6.5,1568,"[12, 14]",11976,en,Legend,10.542,1986-04-18,Legend,6.2,509,10,"Nov 20, 2015",Legend,"$25,000,000","$1,872,994","$42,425,450",Uni.,1900000.0,41100000,2015
tt3555036,Legend,Legend,2014,168.0,"Action,Drama",6.5,1568,"[12, 14]",11976,en,Legend,10.542,1986-04-18,Legend,6.2,509,63,"Apr 18, 1986",Legend,"$25,000,000","$15,502,112","$23,506,237",Uni.,1900000.0,41100000,2015
tt3555036,Legend,Legend,2014,168.0,"Action,Drama",6.5,1568,"[12, 14]",11976,en,Legend,10.542,1986-04-18,Legend,6.2,509,10,"Nov 20, 2015",Legend,"$25,000,000","$1,872,994","$42,425,450",Uni.,1900000.0,41100000,2015
tt3555036,Legend,Legend,2014,168.0,"Action,Drama",6.5,1568,"[80, 53]",276907,en,Legend,10.195,2015-11-20,Legend,6.8,1692,63,"Apr 18, 1986",Legend,"$25,000,000","$15,502,112","$23,506,237",Uni.,1900000.0,41100000,2015
tt3555036,Legend,Legend,2014,168.0,"Action,Drama",6.5,1568,"[80, 53]",276907,en,Legend,10.195,2015-11-20,Legend,6.8,1692,10,"Nov 20, 2015",Legend,"$25,000,000","$1,872,994","$42,425,450",Uni.,1900000.0,41100000,2015
tt3555036,Legend,Legend,2014,168.0,"Action,Drama",6.5,1568,"[12, 14]",11976,en,Legend,10.542,1986-04-18,Legend,6.2,509,63,"Apr 18, 1986",Legend,"$25,000,000","$15,502,112","$23,506,237",Uni.,1900000.0,41100000,2015
tt3555036,Legend,Legend,2014,168.0,"Action,Drama",6.5,1568,"[12, 14]",11976,en,Legend,10.542,1986-04-18,Legend,6.2,509,10,"Nov 20, 2015",Legend,"$25,000,000","$1,872,994","$42,425,450",Uni.,1900000.0,41100000,2015
tt3555036,Legend,Legend,2014,168.0,"Action,Drama",6.5,1568,"[80, 53]",276907,en,Legend,10.195,2015-11-20,Legend,6.8,1692,63,"Apr 18, 1986",Legend,"$25,000,000","$15,502,112","$23,506,237",Uni.,1900000.0,41100000,2015
tt3555036,Legend,Legend,2014,168.0,"Action,Drama",6.5,1568,"[80, 53]",276907,en,Legend,10.195,2015-11-20,Legend,6.8,1692,10,"Nov 20, 2015",Legend,"$25,000,000","$1,872,994","$42,425,450",Uni.,1900000.0,41100000,2015
tt3569230,Legend,Legend,2015,132.0,"Biography,Crime,Drama",7.0,138947,"[12, 14]",11976,en,Legend,10.542,1986-04-18,Legend,6.2,509,63,"Apr 18, 1986",Legend,"$25,000,000","$15,502,112","$23,506,237",Uni.,1900000.0,41100000,2015
tt3569230,Legend,Legend,2015,132.0,"Biography,Crime,Drama",7.0,138947,"[12, 14]",11976,en,Legend,10.542,1986-04-18,Legend,6.2,509,10,"Nov 20, 2015",Legend,"$25,000,000","$1,872,994","$42,425,450",Uni.,1900000.0,41100000,2015
tt3569230,Legend,Legend,2015,132.0,"Biography,Crime,Drama",7.0,138947,"[12, 14]",11976,en,Legend,10.542,1986-04-18,Legend,6.2,509,63,"Apr 18, 1986",Legend,"$25,000,000","$15,502,112","$23,506,237",Uni.,1900000.0,41100000,2015
