movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes
tt5732482,hans zimmer: live in prague,2017,150,"documentary,music",9.1,1766
tt5735280,it stains the sands red,2016,92,"drama,horror,sci-fi",5.5,3695
tt5735464,master,2016,143,"action,crime",6.6,1519
tt5735582,the tenants downstairs,2016,110,"crime,drama,thriller",5.0,894
tt5736696,r.a.i.d. special unit,2016,105,"action,comedy",5.5,2769
tt5737536,future world,2018,90,"action,adventure,sci-fi",3.2,4278
tt5737582,midnighters,2017,94,"horror,thriller",5.3,1135
tt5737862,landline,2017,97,"comedy,drama",6.4,3559
tt5740806,coin heist,2017,97,"crime,drama,romance",4.8,2107
tt5740866,whitney,2018,120,"biography,documentary,music",7.2,4713
tt5741304,jailbreak,2017,92,"action,comedy",5.5,945
tt5742374,you were never really here,2017,89,"crime,drama,mystery",6.8,71460
tt5742874,sarkar 3,2017,130,"action,crime,drama",4.9,1638
tt5743656,phobia,2016,112,"drama,mystery,thriller",6.9,2313
tt5745450,chef,2017,133,"comedy,drama,family",5.7,1687
tt5748380,sen benim herseyimsin,2016,107,comedy,6.3,1554
tt5751998,small town crime,2017,91,"crime,mystery,thriller",6.6,8078
tt5752360,the female brain,2017,98,comedy,5.7,1993
tt5752606,maze,2017,92,"adventure,crime,drama",5.9,2442
tt5753212,üç harfliler 3: karabüyü,2016,87,horror,6.8,730
tt5753552,moglie e marito,2017,100,comedy,6.5,1270
tt5755594,hello mumbai: salaam mumbai,2016,107,"comedy,drama,romance",4.1,719
tt5755606,banjo,2016,137,"action,drama,music",5.0,906
tt5758778,skyscraper,2018,102,"action,adventure,thriller",5.8,81193
tt5758802,"literally, right before aaron",2017,105,"comedy,drama",4.5,1744
tt5764024,ok jaanu,2017,135,"drama,romance",5.2,3240
tt5764096,hindi medium,2017,132,"comedy,drama",7.8,17165
tt5765192,tenderness,2017,110,drama,6.5,629
tt5766118,heaven will wait,2016,105,drama,7.1,656
tt5767628,kill'em all,2017,96,"action,crime,mystery",4.3,1741
tt5768474,the truth beneath,2016,102,thriller,6.7,793
tt5769414,mumon: the land of stealth,2017,120,"action,romance",7.4,2025
tt5770430,ozzy,2016,90,"adventure,animation,comedy",5.2,1746
tt5770620,the lovers,2017,97,"comedy,drama,romance",6.1,2751
tt5770864,the man from earth: holocene,2017,98,"drama,fantasy,sci-fi",5.3,6384
tt5771640,a wedding,2016,98,drama,7.2,1140
tt5771710,rodin,2017,119,"biography,drama,romance",4.8,929
tt5773402,dominion,2018,120,documentary,9.2,1096
tt5773882,bodyguards: secret lives from the watchtower,2016,90,documentary,5.8,783
tt5773986,studio 54,2018,98,"documentary,history",6.9,1516
tt5774450,summer of 84,2018,105,"drama,horror,mystery",6.7,22307
tt5775012,1 kezban 1 mahmut: adana yollarinda,2016,102,comedy,6.1,661
tt5775194,kung fu traveler,2017,98,"action,sci-fi,thriller",5.6,737
tt5775220,noor,2017,117,"comedy,drama",4.0,1242
tt5776208,resident evil: vendetta,2017,97,"action,adventure,animation",6.3,8985
tt5776858,phantom thread,2017,130,"drama,romance",7.5,86061
tt5777628,one more time with feeling,2016,113,"documentary,music",8.3,3738
tt5779372,an interview with god,2018,97,"drama,mystery",5.7,1963
tt5779540,dear dictator,2017,90,comedy,5.0,3256
tt5780034,tiyaan,2017,168,"action,drama,thriller",6.7,983
tt5783956,when we first met,2018,97,"comedy,fantasy,romance",6.4,34781
tt5784350,praktan,2016,142,"comedy,drama",7.6,1302
tt5785116,begum jaan,2017,128,"action,drama,history",5.6,2293
tt5785170,toilet: a love story,2017,155,"comedy,drama",7.3,15021
tt5786588,hypersomnia,2016,90,"fantasy,horror,mystery",4.8,738
tt5788136,the institute,2017,90,thriller,4.1,2214
tt5788462,rocco,2016,105,documentary,5.8,2359
tt5789976,king of thieves,2018,108,"crime,drama",5.5,7433
tt5790492,it's for your own good,2017,93,comedy,5.5,1369
tt5791536,my happy family,2017,120,drama,7.5,2016
tt5791884,quit staring at my plate,2016,105,drama,6.9,837
tt5795086,gemini,2017,93,"crime,drama,mystery",5.4,3528
tt5796838,roxanne roxanne,2017,100,"biography,drama,music",6.2,2181
tt5797820,real: o plano por trás da história,2017,96,"drama,history",5.9,745
tt5804038,i am not your negro,2016,93,documentary,7.8,13948
tt5804948,with open arms,2017,92,comedy,5.4,2098
tt5805252,budhia singh: born to run,2016,112,"biography,drama,sport",7.8,1123
tt5805470,gintama,2017,131,"action,adventure,comedy",6.3,1560
tt5805752,brigsby bear,2017,97,"comedy,drama",7.3,13573
tt5810122,let her out,2016,89,"horror,sci-fi,thriller",4.4,1170
tt5810368,deadly detention,2017,90,"comedy,horror,mystery",3.5,865
tt5813366,bleeding steel,2017,109,"action,sci-fi,thriller",5.2,6346
tt5813916,the mountain ii,2016,135,"action,drama,war",9.3,100568
tt5814060,the nun,2018,96,"horror,mystery,thriller",5.4,89254
