movie_id,primary_title,original_title,start_year,runtime_minutes,genres
tt1974252,fala sério!,fala sério!,2015,90,"drama,family,romance"
tt1974254,far out isn't far enough: the tomi ungerer story,far out isn't far enough: the tomi ungerer story,2012,98,documentary
tt1974262,heaven's lost property the movie: the angeloid of clockwork,gekijouban sora no otoshimono: tokei jikake no enjeroido,2011,97,"action,animation,comedy"
tt1974297,koel,koel,2011,95,"drama,family"
tt1974308,"liars, fires and bears","liars, fires and bears",2012,99,"comedy,drama"
tt1974319,matha,matha,2012,112,"action,romance,war"
tt1974349,rise and dream,rise and dream,2011,98,"documentary,family,music"
tt1974366,six million steps: a journey inward,six million steps: a journey inward,2011,93,documentary
tt1974384,the cooler bandits,the cooler bandits,2014,100,"documentary,drama"
tt1974393,ghost of goodnight lane,ghost of goodnight lane,2014,96,"comedy,horror"
tt1974398,the most dangerous man,"zui, wei xian ren wu",2010,93,drama
tt1974409,there is no undo,there is no undo,2011,106,"drama,horror,thriller"
tt1974419,the neon demon,the neon demon,2016,117,"horror,thriller"
tt1974420,rules don't apply,rules don't apply,2016,127,"comedy,drama,romance"
tt1975118,"anywhere, tx","anywhere, tx",2011,101,"action,adventure,western"
tt1975119,aoi sora shiroi kumo,aoi sora shiroi kumo,2012,96,drama
tt1975122,awaken the dragon,awaken the dragon,2011,87,"documentary,drama,sport"
tt1975126,black heart,black heart,2011,119,"crime,drama,romance"
tt1975158,finding joy,finding joy,2013,96,"comedy,drama"
tt1975159,flight 7500,flight 7500,2014,97,"horror,mystery,sci-fi"
tt1975169,girls for keeps,gâru,2012,124,drama
tt1975205,lost woods,lost woods,2012,88,"action,sci-fi,thriller"
tt1975211,blue lodge,mavi pansiyon,2011,97,"drama,romance"
tt1975249,6 bullets,6 bullets,2012,115,"action,crime,drama"
tt1975286,the land of eb,the land of eb,2012,87,"drama,family"
tt1975869,decalogue,decalogue,2011,91,drama
tt1975910,making the band,making the band,2011,108,musical
tt1975933,peace village,peace village,2011,123,"documentary,family,history"
tt1975951,shing shing shing,shing shing shing,2011,135,"drama,family"
tt1975973,the cage 3,the cage 3,2011,90,documentary
tt1975981,the hymie and stymie show,the hymie and stymie show,2010,107,"biography,comedy,documentary"
tt1976000,the two faces of january,the two faces of january,2014,96,"romance,thriller"
tt1976003,things never said,things never said,2013,112,drama
tt1976005,threading needles,threading needles,2011,100,drama
tt1976009,victor frankenstein,victor frankenstein,2015,110,"drama,horror,sci-fi"
tt1976010,congratulations,congratulations,2012,95,"comedy,drama,family"
tt1976018,a boy has been dead,è stato morto un ragazzo,2010,97,documentary
tt1976491,florbela,florbela,2012,119,"biography,drama"
tt1976514,"africa, blood & beauty","africa, blood & beauty",2012,90,"documentary,history"
tt1976524,bertolucci on bertolucci,bertolucci on bertolucci,2013,105,"biography,documentary"
tt1976558,hut in the woods,die summe meiner einzelnen teile,2011,117,drama
tt1976562,"i love you, apple, i love you, orange","i love you, apple, i love you, orange",2013,93,"animation,drama,musical"
tt1976576,killervision,killervision,2014,93,"drama,thriller"
tt1976608,sholem aleichem: laughing in the darkness,sholem aleichem: laughing in the darkness,2011,93,documentary
tt1976629,don't let me go,don't let me go,2013,96,"adventure,fantasy,horror"
tt1976989,love and honor,love and honor,2013,100,"drama,romance,war"
tt1977001,anomalous,anomalous,2016,100,"fantasy,horror,thriller"
tt1977034,another house,l'autre maison,2013,100,drama
tt1977087,tom sawyer & huckleberry finn,tom sawyer & huckleberry finn,2014,90,"action,adventure,drama"
tt1977094,beyond white space,beyond white space,2018,93,"sci-fi,thriller"
tt1977683,a beginning,a beginning,2011,92,drama
tt1977739,call girl,call girl,2012,140,"drama,thriller"
tt1977754,congratulations!,congratulations!,2013,87,mystery
tt1977755,final recipe,final recipe,2013,97,drama
tt1977771,die fantastischen vier - live in 3d,die fantastischen vier - live in 3d,2010,107,music
tt1977842,la niña de maracaibo,la niña de maracaibo,2011,125,"action,fantasy,thriller"
tt1977843,la route devant,la route devant,2011,94,"biography,documentary"
tt1977881,overbooked,overbooked,2012,98,"action,comedy,romance"
tt1977895,resolution,resolution,2012,93,"horror,mystery,thriller"
tt1977896,rest by amos tv,rest by amos tv,2011,100,documentary
tt1977919,desecrated,desecrated,2015,106,"horror,thriller"
tt1977953,the man who shook the hand of vicente fernandez,the man who shook the hand of vicente fernandez,2012,99,"comedy,drama,western"
tt1977954,the mercury cycle,the mercury cycle,2011,120,thriller
tt1978425,grey sheep,grey sheep,2013,105,"comedy,drama"
tt1978428,dumbbells,dumbbells,2014,92,comedy
tt1978447,policeman,ha-shoter,2011,105,drama
tt1978451,hit 'n strum,hit 'n strum,2012,91,"drama,music"
tt1978479,molly's girl,molly's girl,2012,125,"comedy,drama,family"
tt1978514,project 12,project 12,2012,107,sci-fi
tt1978524,schlussmacher,schlussmacher,2013,110,comedy
tt1978532,someone marry barry,someone marry barry,2014,87,comedy
tt1978539,szélcsend,szélcsend,2010,91,drama
tt1978557,the marble faun of grey gardens,the marble faun of grey gardens,2011,115,"biography,documentary"
tt1978587,weekend killer,weekend killer,2011,87,"mystery,thriller"
tt1978599,the olsen gang in deep trouble,olsen banden på dybt vand,2013,100,"animation,comedy,crime"
tt1979165,2 channeru no noroi: gekijôban,2 channeru no noroi: gekijôban,2011,93,horror
tt1979169,tanya tanya,tanya tanya,2011,100,drama
tt1979199,beyond acceptance,beyond acceptance,2011,90,drama
tt1979257,journey of echoes,journey of echoes,2011,96,"action,crime,fantasy"
tt1979283,nisos 2: to kynigi tou hamenou thisavrou,nisos 2: to kynigi tou hamenou thisavrou,2011,109,comedy
tt1979305,membunuh: murder,membunuh: murder,2011,90,"comedy,horror"
tt1979317,roswell fm,roswell fm,2014,94,comedy
tt1979319,rurouni kenshin part i: origins,rurôni kenshin: meiji kenkaku roman tan,2012,134,"action,drama,history"
tt1979334,si anak kampoeng,si anak kampoeng,2011,105,drama
tt1979369,the mongolian dream,the mongolian dream,2012,98,"documentary,drama"
tt1979376,toy story 4,toy story 4,2019,100,"adventure,animation,comedy"
tt1979388,the good dinosaur,the good dinosaur,2015,93,"adventure,animation,comedy"
tt1980056,children of the revolution,children of the revolution,2010,92,documentary
tt1980083,dead dreams,dead dreams,2011,92,thriller
tt1980089,divadlo svoboda,divadlo svoboda,2011,108,"biography,documentary"
tt1980091,"dose, trese, katorse","dose, trese, katorse",2011,90,drama
tt1980133,heart of death,heart of death,2011,90,"animation,fantasy,horror"
tt1980135,no need to reply,henji wa iranai,2011,93,"adventure,drama,romance"
tt1980143,human interest,human interest,2014,93,thriller
tt1980149,i-n,i-n,2011,90,"comedy,drama,romance"
tt1980198,mysterious island,gu dao jing hun,2011,95,horror
tt1980199,nirvana13,nirvana13,2011,95,drama
tt1980209,pain & gain,pain & gain,2013,129,"action,comedy,crime"
tt1980210,panorama,panorama,2011,90,drama
tt1980218,putzel,putzel,2012,88,"comedy,drama,romance"
tt1980236,darkhead,schwarzkopf,2011,90,drama
tt1980241,si anak kampoeng (the village boy),si anak kampoeng (the village boy),2011,105,drama
tt1980246,slacker 2011,slacker 2011,2011,105,drama
tt1980263,the adventures of pureza: queen of the riles,the adventures of pureza: queen of the riles,2011,105,comedy
tt1980315,my lovely sister,my lovely sister,2011,91,drama
tt1980911,all in good time,all in good time,2012,94,comedy
tt1980917,avengeance,avengeance,2013,108,"action,crime,thriller"
tt1980935,gypsy,cigan,2011,100,drama
tt1980942,creed of gold,creed of gold,2014,102,"action,drama,thriller"
tt1980959,the condemned,los condenados,2012,91,"drama,mystery"
tt1980970,gandhi to hitler,gandhi to hitler,2011,108,"drama,history,war"
tt1980971,ghosts of old shanghai,ghosts of old shanghai,2011,91,"horror,thriller"
tt1980986,housefull 2,housefull 2,2012,145,"action,comedy,musical"
tt1980991,into harm's way,into harm's way,2011,95,"documentary,drama,history"
tt1981006,l'imposture,l'imposture,2010,93,"documentary,news"
tt1981031,a summer prayer,natsu no inori,2012,129,"documentary,drama,history"
tt1981057,samir wa shahir wa bahir,samir wa shahir wa bahir,2010,92,"comedy,drama,fantasy"
tt1981080,tai chi zero,tai ji 1: cong 0 kai shi,2012,98,"action,adventure,drama"
tt1981107,the young and prodigious t.s. spivet,the young and prodigious t.s. spivet,2013,105,"action,adventure,comedy"
tt1981115,thor: the dark world,thor: the dark world,2013,112,"action,adventure,fantasy"
tt1981128,geostorm,geostorm,2017,109,"action,sci-fi,thriller"
tt1981140,wasteland (2012),the rise,2012,108,"crime,drama,thriller"
tt1981142,westwind,westwind,2011,89,"comedy,drama,romance"
tt1981150,without qualities,without qualities,2011,98,drama
tt1981568,7 sex 7,7 sex 7,2011,87,"comedy,drama"
tt1981645,josef,josef,2011,90,"action,war"
tt1981677,pitch perfect,pitch perfect,2012,112,"comedy,music,romance"
tt1981690,stolen seas,stolen seas,2012,90,"adventure,crime,documentary"
tt1981713,viaje a surtsey,viaje a surtsey,2012,98,comedy
tt1982070,a sad state of affairs,a sad state of affairs,2013,97,"comedy,musical,romance"
tt1982113,gerhard richter painting,gerhard richter painting,2011,97,documentary
tt1982143,pillaiyar theru kadaisi veedu,pillaiyar theru kadaisi veedu,2011,155,"drama,romance"
tt1982166,the hot chameleon,the hot chameleon,2011,95,"comedy,romance"
tt1982171,the stages of edward albee,the stages of edward albee,2012,93,"biography,documentary,history"
tt1982177,morocco,exit marrakech,2013,123,"adventure,drama"
tt1982662,don't say anything,don't say anything,2011,125,"horror,thriller"
tt1982690,glæpur og samviska,glæpur og samviska,2011,131,"crime,drama"
tt1982695,hanlet: episode 4 & 1/2 - attack of the phantom special,hanlet: episode 4 & 1/2 - attack of the phantom special,2011,105,"comedy,documentary,fantasy"
tt1982729,just like the queen of england,just like the queen of england,2010,88,"documentary,drama"
tt1982735,killer holiday,killer holiday,2013,103,"horror,thriller"
tt1982742,step by step,korak po korak,2011,115,"drama,war"
tt1982759,le sequel,le sequel,2016,90,"comedy,horror,sci-fi"
tt1982852,thaskara lahala,thaskara lahala,2010,107,"comedy,drama"
tt1982882,true bloodthirst,true bloodthirst,2012,90,"action,horror,sci-fi"
tt1984104,a warm ray of light,komorebi,2011,115,drama
tt1984112,anbirkku alavillai,anbirkku alavillai,2011,110,"family,romance"
tt1984113,armando (o la buena vecindad),armando (o la buena vecindad),2010,96,comedy
tt1984116,backwater,backwater,2013,94,"horror,mystery,thriller"
tt1984124,buschka entdeckt deutschland,buschka entdeckt deutschland,2012,92,"biography,comedy,documentary"
tt1984131,chicken & beef presents monkey gang: the mockumentary,chicken & beef presents monkey gang: the mockumentary,2011,105,"comedy,music"
tt1984177,white: the melody of the curse,hwa-i-teu: jeo-woo-eui mel-lo-di,2011,106,"horror,music,mystery"
tt1984193,laced: the brooklyn barbershop experience,laced: the brooklyn barbershop experience,2011,130,"biography,documentary,history"
tt1984194,lalbaug parel: zali mumbai sonyachi,lalbaug parel: zali mumbai sonyachi,2010,146,action
tt1984199,lima elang,lima elang,2011,88,family
tt1984208,moby dick,mo-bi-dik,2011,112,action
tt1984241,schellebelle 1919,schellebelle 1919,2011,100,drama
tt1984244,songs for amy,songs for amy,2012,104,"comedy,drama,music"
tt1984248,slaughter is the best medicine,slaughter is the best medicine,2014,97,"action,drama,mystery"
tt1984280,the waterson family live at hull truck,the waterson family live at hull truck,2011,131,music
tt1985017,atlas shrugged ii: the strike,atlas shrugged ii: the strike,2012,111,"drama,mystery,sci-fi"
tt1985019,austenland,austenland,2013,97,"comedy,romance"
tt1985041,bridging the gap: the state of black relationships,bridging the gap: the state of black relationships,2011,107,"documentary,drama,family"
tt1985064,don't pass me by,don't pass me by,2013,100,drama
tt1985066,dreaming about tulum: a tribute to federico fellini,dreaming about tulum: a tribute to federico fellini,2011,90,"adventure,biography,history"
tt1985094,gods behaving badly,gods behaving badly,2013,90,"comedy,drama"
tt1985135,life without,life without,2011,123,drama
tt1985139,making of a serial killer,making of a serial killer,2013,110,thriller
tt1985149,misadventures of j davis presents: the hostile takeover,misadventures of j davis presents: the hostile takeover,2011,95,comedy
tt1985163,o guri,o guri,2011,92,drama
tt1985170,out of luck,out of luck,2015,95,"documentary,news"
tt1985176,perfect baby,ba li bao bei,2011,92,drama
tt1985196,altergeist,altergeist,2014,91,"horror,sci-fi,thriller"
tt1985228,the experiment,the experiment,2011,89,"crime,documentary,drama"
tt1985260,our garden of eden,unser garten eden,2010,97,documentary
tt1985266,no men allowed,vorood-e-aghayan mamnoo,2011,102,"comedy,drama"
tt1985949,the angry birds movie,angry birds,2016,97,"action,animation,comedy"
tt1985966,cloudy with a chance of meatballs 2,cloudy with a chance of meatballs 2,2013,95,"adventure,animation,comedy"
tt1985974,cuban america,cuban america,2011,97,"documentary,history,news"
tt1985981,desi boyz,desi boyz,2011,122,"comedy,drama"
tt1985989,love in between,du yeoja,2010,105,"drama,romance"
tt1985991,e amanhã...,e amanhã...,2011,90,"drama,thriller"
tt1986040,ishkq in paris,ishkq in paris,2013,95,"comedy,romance"
tt1986047,how big is your love?,kedach ethabni,2011,98,family
tt1986051,kotlovina,kotlovina,2011,120,drama
tt1986097,payne & redemption,payne & redemption,2020,120,"action,crime,drama"
tt1986146,edward,edward,2014,88,"comedy,drama,horror"
tt1986161,the last fall,the last fall,2012,98,drama
tt1986164,sneezing baby panda: the movie,sneezing baby panda: the movie,2015,90,"adventure,comedy,family"
tt1986202,whispers,whispers,2015,90,"drama,horror,thriller"
tt1986204,"after fall, winter","after fall, winter",2011,132,"drama,romance"
tt1986761,aaron's house,aaron's house,2012,88,horror
tt1986769,alone yet not alone,alone yet not alone,2013,103,"action,drama,history"
tt1986783,bittersweet tears (kua muag iab),bittersweet tears (kua muag iab),2011,120,drama
tt1986794,clash in the college,clash in the college,2011,123,drama
tt1986825,the wild ones,els nens salvatges,2012,100,drama
tt1986843,un plan parfait,un plan parfait,2012,104,"adventure,comedy,romance"
tt1986850,green eyes,green eyes,2013,114,"drama,romance"
tt1986867,in the end,in the end,2012,90,"drama,mystery,thriller"
tt1986884,"la martinique aux martiniquais, l'affaire de l'o.j.a.m.","la martinique aux martiniquais, l'affaire de l'o.j.a.m.",2012,120,"documentary,history"
tt1986926,otelo burning,otelo burning,2011,97,drama
tt1986944,sem companhia,sem companhia,2010,88,documentary
tt1986951,lilet never happened,lilet never happened,2012,105,drama
tt1986953,storage 24,storage 24,2012,87,"action,horror,mystery"
tt1986998,tio papi,tio papi,2013,87,"comedy,drama,family"
tt1987010,truly everlasting,truly everlasting,2011,116,"family,romance"
tt1987018,a happy event,un heureux événement,2011,107,"comedy,drama"
tt1987021,venghai,venghai,2011,155,"action,drama"
tt1987538,boundary,boundary,2011,87,"crime,drama"
tt1987569,garuda di dadaku 2,garuda di dadaku 2,2011,100,family
tt1987632,rush (2011),rush,2011,87,"comedy,romance"
tt1987665,the natural phenomenon of madness,the natural phenomenon of madness,2011,134,drama
tt1987680,the upside,the upside,2017,126,"comedy,drama"
tt1987681,waking,waking,2013,95,"drama,fantasy,romance"
tt1988148,feature presentation,feature presentation,2011,96,comedy
tt1988160,hot girls on the beach,hot girls on the beach,2011,100,"action,comedy"
tt1988190,switch (2012),switch,2012,98,"adventure,documentary,news"
