movie_id,movie_name,release_year,runtime_minutes,genres,averagerating,numvotes,release_date,production_budget,domestic_gross,worldwide_gross,writers,person_ids
tt2404435,the magnificent seven,2016,132,"action,adventure,western",6.9,168514,2016-09-23,90000000,93432655,162525156,"Richard Wenk, Nic Pizzolatto","nm0921013, nm4446305"
tt2431286,philomena,2013,98,"biography,comedy,drama",7.6,88704,2013-11-22,12000000,37709979,98963392,Steve Coogan,nm0176869
tt2446042,taken 3,2014,108,"action,thriller",6.0,165072,2015-01-09,48000000,89256424,327656424,"Luc Besson, Robert Mark Kamen","nm0000108, nm0436543"
tt2446980,joy,2015,124,drama,6.6,118086,2015-12-25,60000000,56451232,101134059,"David O. Russell, Annie Mumolo","nm0751102, nm1754239"
tt2452042,the peanuts movie,2015,88,"adventure,animation,comedy",7.1,39149,2015-11-06,99000000,130178411,250091610,"Craig Schulz, Cornelius Uliano","nm0776441, nm2370700"
tt2473510,paranormal activity: the ghost dimension,2015,88,"horror,mystery,thriller",4.6,22361,2015-10-23,10000000,18297124,77959374,Adam Robitel,nm0733263
tt2473602,get on up,2014,139,"biography,drama,music",6.9,19024,2014-08-01,30000000,30569935,33339868,"Jez Butterworth, John-Henry Butterworth","nm0125336, nm3890871"
tt2473794,mr. turner,2014,150,"biography,drama,history",6.8,22661,2014-12-19,14000000,3958546,25187026,Mike Leigh,nm0005139
tt2474024,the last five years,2014,94,"comedy,drama,musical",5.9,8735,2015-02-13,2000000,147299,205298,Richard LaGravenese,nm0481418
tt2479800,palo alto,2013,100,drama,6.2,25402,2014-05-09,1000000,767732,1156309,Gia Coppola,nm0178886
tt2494362,bone tomahawk,2015,132,"adventure,drama,horror",7.1,70298,2015-10-23,2000000,0,475846,S. Craig Zahler,nm0951975
tt2494384,aloft,2014,112,drama,5.3,3001,2015-05-22,8000000,53086,237688,Claudia Llosa,nm2013191
tt2503944,burnt,2015,101,"comedy,drama",6.6,95988,2015-10-30,20000000,13651946,36773510,"Steven Knight, Michael Kalesniko","nm1140275, nm0435701"
tt2510894,hotel transylvania 2,2015,89,"animation,comedy,family",6.7,92905,2015-09-25,80000000,169700110,469500298,"Adam Sandler, Robert Smigel","nm0001191, nm0806912"
tt2515030,escobar: paradise lost,2014,120,"crime,drama,history",6.5,19419,2015-06-26,17000000,195792,3917679,"Francesca Marciano, Andrea Di Stefano","nm0545690, nm0224331"
tt2515034,the gunman,2015,115,"action,crime,drama",5.8,36053,2015-03-20,40000000,10664749,18594227,Don MacPherson,nm0534207
tt2543164,arrival,2016,116,"drama,mystery,sci-fi",7.9,515483,2016-11-11,47000000,100546139,203127894,"Eric Heisserer, Ted Chiang","nm2104063, nm5384213"
tt2543472,wonder,2017,113,"drama,family",8.0,111632,2017-11-17,20000000,132422809,304604712,"Steve Conrad, Jack Thorne, Stephen Chbosky","nm0175726, nm2113666, nm0154716"
tt2544766,admiral,2015,151,"action,adventure,biography",7.0,7978,2008-12-31,20000000,0,38585047,Lars Boom,nm0095442
tt2547584,the light between oceans,2016,133,"drama,romance",7.2,46247,2016-09-02,20000000,12545979,22281732,Derek Cianfrance,nm0161834
tt2554274,crimson peak,2015,119,"drama,fantasy,horror",6.5,119287,2015-10-16,55000000,31090320,74966854,"Guillermo del Toro, Matthew Robbins","nm0868219, nm0730422"
tt2555736,the second best exotic marigold hotel,2015,122,"comedy,drama",6.6,28931,2015-03-06,10000000,33078266,90384306,"Ol Parker, John Madden","nm0662530, nm0006960"
tt2556874,plastic,2014,102,"action,comedy,crime",6.0,7234,2014-09-26,10000000,0,575371,"Sacha Bennett, Will Gilbey","nm1204790, nm1402203"
tt2557478,pacific rim: uprising,2018,111,"action,adventure,sci-fi",5.6,89462,2018-03-23,155000000,59874525,290930148,Emily Carmichael,nm3045440
tt2557490,a million ways to die in the west,2014,116,"comedy,western",6.1,160534,2014-05-30,40000000,42720965,86778557,"Seth MacFarlane, Alec Sulkin, Wellesley Wild","nm0532235, nm1273148, nm1273397"
tt2562232,birdman or (the unexpected virtue of ignorance),2014,119,"comedy,drama",7.7,519417,2014-10-17,18000000,42340598,103215094,Alejandro G. Iñárritu,nm0327944
tt2567026,alice through the looking glass,2016,113,"adventure,family,fantasy",6.2,79951,2016-05-27,170000000,77042381,276928112,Linda Woolverton,nm0941314
tt2568862,going in style,2017,96,"comedy,crime",6.6,66418,2017-04-07,24000000,45018541,78672579,Theodore Melfi,nm0577647
tt2582802,whiplash,2014,106,"drama,music",8.5,616916,2014-10-10,3300000,13092006,38969037,Damien Chazelle,nm3227090
tt2582846,the fault in our stars,2014,126,"drama,romance",7.7,315135,2014-06-06,12000000,124872350,307166834,"Scott Neustadter, John Green","nm2354099, nm1981261"
tt2592614,resident evil: the final chapter,2016,107,"action,horror,sci-fi",5.6,74979,2017-01-27,40000000,26844692,314101190,Paul W.S. Anderson,nm0027271
tt2631186,baahubali: the beginning,2015,159,"action,drama",8.1,93243,2015-07-10,40000000,6738000,26736665,Manoj Muntashir,nm4191232
tt2637276,ted 2,2015,115,comedy,6.3,165843,2015-06-26,68000000,81476385,217214143,"Seth MacFarlane, Alec Sulkin, Wellesley Wild","nm0532235, nm1273148, nm1273397"
tt2637294,hot tub time machine 2,2015,93,"comedy,mystery,sci-fi",5.1,34444,2015-02-20,14000000,12314651,12826644,Josh Heald,nm0372222
tt2649554,midnight special,2016,112,"action,drama,mystery",6.6,67921,2016-03-18,18000000,3712282,7680250,Jeff Nichols,nm2158772
tt2660888,star trek beyond,2016,122,"action,adventure,sci-fi",7.1,209844,2016-07-22,185000000,158848340,335802233,"Roberto Orci, Simon Pegg","nm0649460, nm0670408"
tt2667960,miss julie,2014,129,"drama,romance",5.5,4598,2015-05-05,5500000,0,863895,Liv Ullmann,nm0880521
tt2674426,me before you,2016,106,"drama,romance",7.4,174567,2016-06-03,20000000,56245075,208265198,Jojo Moyes,nm4424713
tt2690138,the d train,2015,101,"comedy,drama",5.0,10066,2015-05-08,3000000,669688,772366,"Jarrad Paul, Jarrad Paul, Andrew Mogel, Andrew Mogel","nm0666871, nm0666871, nm2361949, nm2361949"
tt2692250,night at the museum: secret of the tomb,2014,98,"adventure,comedy,family",6.2,93103,2014-12-19,127000000,113746621,353756621,"Thomas Lennon, Robert Ben Garant","nm0502073, nm0304830"
tt2702724,the boss,2016,99,comedy,5.4,39096,2016-04-08,29000000,63077560,78652207,Steve Mallory,nm1133719
tt2709768,the secret life of pets,2016,87,"adventure,animation,comedy",6.5,161997,2016-07-08,75000000,368384330,886750534,"Cinco Paul, Cinco Paul, Brian Lynch, Brian Lynch","nm0666791, nm0666791, nm0528244, nm0528244"
tt2713180,fury,2014,134,"action,drama,war",7.6,381993,2014-10-17,80000000,85817906,210315681,David Ayer,nm0043742
tt2719848,everest,2015,121,"action,adventure,biography",7.1,181133,2015-09-18,65000000,43482270,221297061,"William Nicholson, Simon Beaufoy","nm0629933, nm0064479"
tt2720826,birth of the dragon,2016,95,"action,biography,drama",5.4,6090,2017-08-25,31000000,6901965,7220490,"Stephen J. Rivele, Christopher Wilkinson","nm0729151, nm0929349"
tt2723576,the sleepwalker,2014,91,drama,4.9,632,2014-11-21,1100000,2636,2636,"Brady Corbet, Mona Fastvold","nm1227232, nm2178754"
tt2726560,the longest ride,2015,123,"drama,romance",7.1,70327,2015-04-10,34000000,37446117,63802928,"Nicholas Sparks, Craig Bolotin","nm0817023, nm0093271"
tt2739338,the christmas candle,2013,100,"drama,family",6.2,1538,2013-11-15,7000000,1632000,1933829,Max Lucado,nm1280210
tt2751576,out of the blue,2013,108,"comedy,drama",6.2,760,2007-10-19,4600000,728,731767,"Massimiliano Bruno, Herbert Simone Paragnani, Edoardo Leo","nm0116511, nm0660892, nm0502412"
tt2752688,rosewater,2014,103,"biography,drama",6.6,9836,2014-11-14,10000000,3128941,3185717,Jon Stewart,nm0829537
tt2752772,sinister 2,2015,97,"horror,mystery,thriller",5.3,41782,2015-08-21,10000000,27740955,54104225,"Scott Derrickson, C. Robert Cargill","nm0220600, nm1803036"
tt2771372,veronica mars,2014,107,"crime,drama,mystery",6.8,46751,2014-03-14,6000000,3322127,3485383,"Rob Thomas, Diane Ruggiero","nm0859432, nm0749461"
tt2776878,thank you for your service,2017,109,"biography,drama,war",6.5,10006,2017-10-27,20000000,9479390,9985316,Jason Hall,nm0355699
tt2784678,top five,2014,102,"comedy,romance",6.4,24744,2014-12-12,12000000,25317379,26001741,Chris Rock,nm0001674
tt2788710,the interview,2014,112,comedy,6.5,286341,2014-02-06,44000000,6105175,12342632,"Seth Rogen, Seth Rogen","nm0736622, nm0736622"
tt2798920,annihilation,2018,115,"adventure,drama,horror",6.9,228664,2018-02-23,55000000,32732301,43070915,"Alex Garland, Jeff VanderMeer","nm0307497, nm4554159"
tt2802144,kingsman: the secret service,2014,129,"action,adventure,comedy",7.7,544510,2015-02-13,94000000,128261724,404561724,"Mark Millar, Jane Goldman, Matthew Vaughn, Dave Gibbons","nm2092839, nm0963359, nm0891216, nm1733301"
tt2820852,furious 7,2015,137,"action,crime,thriller",7.2,335074,2015-04-03,190000000,353007020,1518722794,Gary Scott Thompson,nm0860155
tt2822672,rock dog,2016,90,"adventure,animation,comedy",5.9,3991,2017-02-24,60000000,9420546,24148488,Will Finn,nm0278181
tt2848292,pitch perfect 2,2015,115,"comedy,music",6.4,130692,2015-05-15,29000000,184296230,287625468,Kay Cannon,nm0134224
tt2852376,heli,2013,105,"crime,drama,romance",6.8,4379,2013-12-31,1000000,0,552614,Amat Escalante,nm1661334
tt2854926,tag,2018,100,comedy,6.5,85186,2018-06-15,28000000,54730625,77026186,Rob McKittrick,nm1301035
tt2869728,ride along 2,2016,102,"action,comedy,crime",5.9,48688,2016-01-15,40000000,90862685,124827316,"Matt Manfredi, Greg Coolidge","nm0542062, nm0177637"
tt2870612,"as above, so below",2014,93,"adventure,horror,mystery",6.2,66892,2014-08-29,5000000,21222315,41824066,John Erick Dowdle,nm0235719
tt2872718,nightcrawler,2014,117,"crime,drama,thriller",7.9,404476,2014-10-31,8500000,32381218,50334418,Dan Gilroy,nm0319659
tt2872732,lucy,2014,89,"action,sci-fi,thriller",6.4,403194,2014-07-25,40000000,126573960,457507776,Luc Besson,nm0000108
tt2873282,red sparrow,2018,140,"action,drama,thriller",6.6,136738,2018-03-02,69000000,46874505,145951861,Jason Matthews,nm5645796
tt2910904,the dressmaker,2015,119,"comedy,drama",7.1,46833,2016-09-23,11900000,2022115,24041617,"P.J. Hogan, Jocelyn Moorhouse","nm0389591, nm0602104"
tt2914838,r100,2013,99,"comedy,drama",6.1,2133,2015-01-23,5500000,24956,24956,"Mitsuru Kuramoto, Hitoshi Matsumoto","nm1845443, nm1035719"
tt2938956,the transporter refueled,2015,96,"action,adventure,crime",5.2,36201,2015-09-04,22000000,16029670,69698495,"Luc Besson, Robert Mark Kamen","nm0000108, nm0436543"
tt2948356,zootopia,2016,108,"adventure,animation,comedy",8.0,383446,2016-03-04,150000000,341268248,1019429616,"Phil Johnston, Phil Johnston, Phil Johnston, Jennifer Lee, Jennifer Lee, Jennifer Lee, Jared Bush, Jared Bush, Jared Bush","nm1601882, nm1601882, nm1601882, nm1601644, nm1601644, nm1601644, nm1158544, nm1158544, nm1158544"
tt2967224,hot pursuit,2015,87,"action,comedy,crime",5.1,44723,2015-05-08,35000000,34580201,45671512,John Quaintance,nm1735367
tt2974918,alvin and the chipmunks: the road chip,2015,92,"adventure,animation,comedy",5.1,14507,2015-12-18,90000000,85886987,249517956,Janice Karman,nm0439739
tt2975578,the purge: anarchy,2014,103,"action,horror,sci-fi",6.5,126203,2014-07-18,9000000,71562550,111534881,James DeMonaco,nm0218621
tt2975590,batman v superman: dawn of justice,2016,151,"action,adventure,fantasy",6.5,576909,2016-03-25,250000000,330360194,867500281,"David S. Goyer, Chris Terrio","nm0333060, nm0006516"
tt2978462,dolphin tale 2,2014,107,"drama,family",6.4,7579,2014-09-12,36000000,42024533,57824533,Charles Martin Smith,nm0001747
tt2980210,a hologram for the king,2016,98,"comedy,drama,romance",6.1,36062,2016-04-22,35000000,4212494,11846010,"Dave Eggers, Tom Tykwer","nm1101630, nm0878756"
tt2980516,the theory of everything,2014,123,"biography,drama,romance",7.7,361534,2014-11-07,15000000,35893537,123327692,Jane Hawking,nm6186324
tt2980648,the hundred-foot journey,2014,122,"comedy,drama",7.3,69562,2014-08-08,22000000,54235441,94270488,Steven Knight,nm1140275
tt3014284,the lego ninjago movie,2017,101,"action,adventure,animation",6.0,18926,2017-09-22,70000000,59281555,122737201,"William Wheeler, William Wheeler, William Wheeler","nm0923980, nm0923980, nm0923980"
tt3072482,hardcore henry,2015,96,"action,adventure,sci-fi",6.7,78226,2016-04-08,2000000,9252038,17187434,Will Stewart,nm0829901
tt3076658,creed,2015,133,"drama,sport",7.6,224671,2015-11-25,37000000,109767581,173567581,"Sylvester Stallone, Ryan Coogler","nm0000230, nm3363032"
tt3077214,suffragette,2015,106,"biography,drama,history",6.9,34306,2015-10-23,14000000,4702420,34044909,Abi Morgan,nm0604448
tt3095734,monster trucks,2016,104,"action,adventure,comedy",5.7,13525,2017-01-13,125000000,33370166,61642798,"Jonathan Aibel, Glenn Berger, Matthew Robinson","nm0008743, nm0074184, nm2816668"
tt3099498,tusk,2014,102,"comedy,drama,horror",5.3,40827,2014-09-19,3000000,1821983,1887554,Kevin Smith,nm0003620
tt3104988,crazy rich asians,2018,120,"comedy,romance",7.0,96617,2018-08-15,30000000,174532921,238099711,Peter Chiarelli,nm1095804
tt3110770,road hard,2015,98,comedy,6.1,1681,2015-03-06,1500000,113169,113169,"Adam Carolla, Adam Carolla","nm0004805, nm0004805"
tt3110958,now you see me 2,2016,129,"action,adventure,comedy",6.5,216219,2016-06-10,90000000,65075540,328325007,"Ed Solomon, Peter Chiarelli, Boaz Yakin","nm0004412, nm1095804, nm0945026"
tt3125324,beyond the lights,2014,116,"drama,music,romance",6.9,14122,2014-11-14,7000000,14618727,14618727,Gina Prince-Bythewood,nm0697656
tt3145220,hits,2014,96,"comedy,drama",5.8,1706,2015-02-13,1000000,15156,15156,David Cross,nm0189144
tt3152624,trainwreck,2015,125,"comedy,drama,romance",6.2,121860,2015-07-17,35000000,110212700,141123897,Amy Schumer,nm2154960
tt3164256,rock the kasbah,2015,106,"comedy,music,war",5.5,9587,2015-10-23,15000000,3020665,3386153,Mitch Glazer,nm0322248
tt3172532,the diary of a teenage girl,2015,102,"comedy,drama,romance",6.9,27003,2015-08-07,2000000,1477002,2279959,Marielle Heller,nm1716636
tt3182620,bitter harvest,2017,103,"drama,romance,war",6.1,3057,2017-02-24,21000000,557241,606162,George Mendeluk,nm0578899
tt3183660,fantastic beasts and where to find them,2016,132,"adventure,family,fantasy",7.3,365353,2016-11-18,180000000,234037575,802402853,J.K. Rowling,nm0746830
tt3212232,i am wrath,2016,92,"action,crime,drama",5.4,11198,2016-04-15,18000000,0,309608,Paul Sloan,nm0806002
tt3231054,risen,2016,107,"action,adventure,drama",6.3,22813,2016-02-19,20000000,36880033,46255763,Kevin Reynolds,nm0721817
tt3235888,it follows,2014,100,"horror,mystery",6.9,182839,2015-03-13,2000000,14674077,23250755,David Robert Mitchell,nm1379002
tt3263904,sully,2016,96,"biography,drama",7.5,202718,2016-09-09,60000000,125070033,238524556,Chesley Sullenberger,nm3314810
tt3289724,welcome to marwen,2018,116,"biography,comedy,drama",6.1,8920,2018-12-21,45000000,10763520,12874922,"Robert Zemeckis, Caroline Thompson","nm0000709, nm0003031"
tt3300542,london has fallen,2016,99,"action,thriller",5.9,124757,2016-03-04,60000000,62524260,195194085,Christian Gudegast,nm0345615
tt3315342,logan,2017,137,"action,drama,sci-fi",8.1,560270,2017-03-03,127000000,226277068,615461394,"Mark Millar, Steven McNiven, Scott Frank, James Mangold, Roy Thomas, John Romita Sr.","nm2092839, nm4022192, nm0291082, nm0003506, nm0859471, nm0739661"
tt3316948,american ultra,2015,96,"action,comedy,sci-fi",6.1,76769,2015-08-21,28000000,14439985,30295028,Max Landis,nm0484840
tt3316960,still alice,2014,101,drama,7.5,116832,2015-01-16,5000000,18656400,41699612,"Wash Westmoreland, Wash Westmoreland, Lisa Genova, Lisa Genova","nm0922903, nm0922903, nm5581694, nm5581694"
tt3319920,regression,2015,106,"crime,horror,mystery",5.7,33335,2015-10-30,20000000,55039,15824374,Alejandro Amenábar,nm0024622
tt3332064,pan,2015,111,"adventure,comedy,family",5.8,55867,2015-10-09,150000000,35088320,151525973,Jason Fuchs,nm0297229
tt3348730,jigsaw,2017,92,"crime,horror,mystery",5.8,57184,2017-10-27,10000000,38052832,102445196,"Josh Stolberg, Josh Stolberg","nm0831457, nm0831457"
tt3369806,max,2015,111,"adventure,drama,family",6.8,23976,2015-06-26,20000000,42656255,43658157,"Boaz Yakin, Sheldon Lettich","nm0945026, nm0504802"
tt3371366,transformers: the last knight,2017,154,"action,adventure,sci-fi",5.2,119007,2017-06-21,217000000,130168683,602893340,Akiva Goldsman,nm0326040
tt3385516,x-men: apocalypse,2016,144,"action,adventure,sci-fi",7.0,356556,2016-05-27,178000000,155442489,542537546,"Michael Dougherty, Simon Kinberg, Bryan Singer, Dan Harris","nm1002424, nm1334526, nm0001741, nm0003529"
tt3393786,jack reacher: never go back,2016,118,"action,thriller",6.1,121892,2016-10-21,60000000,58697076,159946489,"Richard Wenk, Edward Zwick, Marshall Herskovitz, Lee Child","nm0921013, nm0001880, nm0380980, nm1676193"
tt3411444,ferdinand,2017,108,"adventure,animation,comedy",6.7,40229,2017-12-15,111000000,84410380,289847930,Tim Federle,nm8758198
tt3450650,paul blart: mall cop 2,2015,94,"action,comedy,crime",4.4,30828,2015-04-17,38000000,71091594,107650646,"Nick Bakay, Kevin James","nm0048169, nm0416673"
tt3450958,war for the planet of the apes,2017,140,"action,adventure,drama",7.5,201943,2017-07-14,152000000,146880162,489592267,"Rick Jaffa, Amanda Silver, Mark Bomback, Matt Reeves","nm0415425, nm0798646, nm0093560, nm0716257"
tt3453052,10 days in a madhouse,2015,111,drama,6.7,1114,2015-11-11,12000000,14616,14616,Timothy Hines,nm0385725
tt3460252,the hateful eight,2015,168,"crime,drama,mystery",7.8,434966,2015-12-25,62000000,54117416,147864886,Quentin Tarantino,nm0000233
tt3464902,the lobster,2015,119,"comedy,drama,romance",7.1,182622,2016-03-25,4500000,9196278,18019834,Yorgos Lanthimos,nm0487166
tt3469046,despicable me 3,2017,89,"adventure,animation,comedy",6.3,92580,2017-06-30,75000000,264624300,1034727750,"Cinco Paul, Cinco Paul, Cinco Paul","nm0666791, nm0666791, nm0666791"
tt3470600,sing,2016,108,"animation,comedy,family",7.1,115951,2016-12-21,75000000,270329045,634454789,"Garth Jennings, Garth Jennings","nm1134029, nm1134029"
tt3498820,captain america: civil war,2016,147,"action,adventure,sci-fi",7.8,583507,2016-05-06,250000000,408084349,1140069413,"Mark Millar, Mark Millar, Steven McNiven, Steven McNiven","nm2092839, nm2092839, nm4022192, nm4022192"
tt3499096,race,2016,134,"biography,drama,sport",7.1,30777,2016-02-19,5000000,19115191,23745772,Joe Shrapnel,nm1100123
tt3501632,thor: ragnarok,2017,130,"action,adventure,comedy",7.9,482995,2017-11-03,180000000,315058289,846980024,"Larry Lieber, Craig Kyle, Christopher L. Yost, Walter Simonson","nm1293367, nm1219736, nm1236653, nm1277476"
tt3513498,the lego movie 2: the second part,2019,107,"action,adventure,animation",6.7,30990,2019-02-08,99000000,105806508,190325698,"Phil Lord, Christopher Miller","nm0520488, nm0588087"
tt3521126,the disaster artist,2017,104,"biography,comedy,drama",7.4,111737,2017-12-01,10000000,21120616,28717667,"Scott Neustadter, Greg Sestero","nm2354099, nm0802995"
tt3521164,moana,2016,107,"adventure,animation,comedy",7.6,224253,2016-11-23,150000000,248757044,637517365,"Don Hall, Don Hall, Don Hall, Don Hall, Jared Bush, Jared Bush, Jared Bush, Jared Bush, Ron Clements, Ron Clements, Ron Clements, Ron Clements, John Musker, John Musker, John Musker, John Musker, Chris Williams, Chris Williams, Chris Williams, Chris Williams, Pamela Ribon, Pamela Ribon, Pamela Ribon, Pamela Ribon","nm2320658, nm2320658, nm2320658, nm2320658, nm1158544, nm1158544, nm1158544, nm1158544, nm0166256, nm0166256, nm0166256, nm0166256, nm0615780, nm0615780, nm0615780, nm0615780, nm0930261, nm0930261, nm0930261, nm0930261, nm0962596, nm0962596, nm0962596, nm0962596"
tt3522806,mechanic: resurrection,2016,98,"action,adventure,thriller",5.7,67275,2016-08-26,40000000,21218403,109738840,Lewis John Carlino,nm0137573
tt3531824,nerve,2016,96,"action,adventure,crime",6.5,102782,2016-07-27,20000000,38583626,70652284,"Jessica Sharzer, Jessica Sharzer","nm0789366, nm0789366"
tt3564472,girls trip,2017,122,"comedy,drama",6.2,29321,2017-07-21,28000000,115108515,140886353,Kenya Barris,nm1244069
tt3567288,the visit,2015,94,"horror,mystery,thriller",6.2,102459,2015-09-11,5000000,65206105,98677816,M. Night Shyamalan,nm0796117
tt3569230,legend (2015),2015,132,"biography,crime,drama",7.0,138947,2015-11-20,25000000,1872994,42425450,"Brian Helgeland, John Pearson","nm0001338, nm0669301"
tt3576728,bilal: a new breed of hero,2015,105,"action,adventure,animation",8.0,16854,2018-02-02,30000000,490973,648599,"Alexander Kronemer, Alexander Kronemer, Yassin Kamel, Yassin Kamel","nm1532153, nm1532153, nm6336447, nm6336447"
tt3605418,knock knock,2015,99,"drama,thriller",4.9,68328,2015-10-09,2000000,36336,6328516,"Eli Roth, Nicolás López","nm0744834, nm1240647"
tt3606752,cars 3,2017,102,"adventure,animation,comedy",6.8,59408,2017-06-16,175000000,152901115,383541369,"Bob Peterson, Eyal Podell, Jonathon E. Stewart, Mike Rich","nm0677037, nm0687937, nm1139293, nm0723692"
tt3606756,incredibles 2,2018,118,"action,adventure,animation",7.7,203510,2018-06-15,200000000,608581744,1242520711,Brad Bird,nm0083348
tt3606888,a street cat named bob,2016,103,"biography,comedy,drama",7.4,23204,2016-11-18,8000000,82703,17382693,James Bowen,nm6492918
tt3614530,jem and the holograms,2015,118,"adventure,drama,family",4.1,6683,2015-10-23,5000000,2184640,2368937,"Ryan Landels, Christy Marx","nm1293285, nm0555601"
tt3619854,creature,2014,134,"action,horror,sci-fi",3.2,1141,2011-09-09,3000000,331000,331000,Vikram Bhatt,nm0080333
tt3622592,paper towns,2015,109,"comedy,drama,mystery",6.3,87742,2015-07-24,12000000,32000304,85450484,"Scott Neustadter, John Green","nm2354099, nm1981261"
tt3623726,ricki and the flash,2015,101,"comedy,drama,music",5.9,20932,2015-08-07,18000000,26839498,41166033,Diablo Cody,nm1959505
tt3628584,barbershop: the next cut,2016,111,"comedy,drama",5.9,13306,2016-04-15,20000000,54030051,54404202,Kenya Barris,nm1244069
tt3631112,the girl on the train,2016,112,"crime,drama,mystery",6.5,150977,2016-10-07,45000000,75395035,174278214,Erin Cressida Wilson,nm0933379
tt3640424,allied,2016,124,"action,drama,romance",7.1,125741,2016-11-23,106000000,40098064,119266661,Steven Knight,nm1140275
tt3659388,the martian,2015,144,"adventure,drama,sci-fi",8.0,680116,2015-10-02,108000000,228433663,655271443,"Drew Goddard, Andy Weir","nm1206844, nm1083982"
tt3682448,bridge of spies,2015,142,"drama,history,thriller",7.6,263004,2015-10-16,40000000,72313754,162498338,"Joel Coen, Ethan Coen","nm0001054, nm0001053"
tt3702652,the other side of the door,2016,96,horror,5.3,15813,2016-03-04,5000000,3000342,12905107,"Johannes Roberts, Ernest Riera","nm1266897, nm2033094"
tt3717252,underworld: blood wars,2016,91,"action,adventure,fantasy",5.8,62942,2017-01-06,35000000,30353973,81209222,"Len Wiseman, Kevin Grevioux","nm0936482, nm0340485"
tt3717490,power rangers,2017,124,"action,adventure,sci-fi",6.0,92013,2017-03-24,120000000,85364450,142531552,Kieran Mulroney,nm0612487
tt3721936,american honey,2016,163,"adventure,drama,romance",7.0,31663,2016-09-30,3500000,663247,2611750,Andrea Arnold,nm0036349
tt3722070,the lady in the van,2015,104,"biography,comedy,drama",6.7,23105,2016-01-15,6000000,10021175,42320503,Alan Bennett,nm0003141
tt3731562,kong: skull island,2017,118,"action,adventure,fantasy",6.6,237720,2017-03-10,185000000,168052812,561072059,Dan Gilroy,nm0319659
tt3741700,godzilla: king of the monsters,2019,132,"action,adventure,fantasy",6.7,36479,2019-05-31,170000000,85576941,299276941,Michael Dougherty,nm1002424
tt3741834,lion,2016,118,"biography,drama",8.1,181601,2016-11-25,12000000,51739495,149570720,"Luke Davies, Saroo Brierley","nm1729294, nm6506884"
tt3748528,rogue one: a star wars story,2016,133,"action,adventure,sci-fi",7.8,478592,2016-12-16,200000000,532177324,1049102856,"Tony Gilroy, Chris Weitz, George Lucas","nm0006904, nm0919363, nm0000184"
tt3760922,my big fat greek wedding 2,2016,94,"comedy,romance",6.0,25933,2016-03-25,18000000,59689605,92096558,Nia Vardalos,nm0889522
tt3766354,the equalizer 2,2018,121,"action,crime,thriller",6.7,97963,2018-07-20,77000000,102084362,190453132,"Richard Wenk, Michael Sloan","nm0921013, nm0805994"
tt3766394,"hello, my name is doris",2015,90,"comedy,drama,romance",6.6,17444,2016-03-11,1000000,14444999,14662703,Michael Showalter,nm0795290
tt3774114,snowden,2016,134,"biography,drama,thriller",7.3,119149,2016-09-16,50000000,21587519,35380918,Oliver Stone,nm0000231
tt3778644,solo: a star wars story,2018,135,"action,adventure,fantasy",7.0,226243,2018-05-25,275000000,213767512,393151347,"George Lucas, Jonathan Kasdan, Lawrence Kasdan","nm0000184, nm0440459, nm0001410"
tt3783958,la la land,2016,128,"comedy,drama,music",8.0,436070,2016-12-09,20000000,151101803,426351163,Damien Chazelle,nm3227090
tt3799694,the nice guys,2016,116,"action,comedy,crime",7.4,240337,2016-05-20,50000000,36261763,59596747,Shane Black,nm0000948
tt3813310,cop car,2015,88,"crime,thriller",6.3,27081,2015-08-07,5000000,134552,143658,Jon Watts,nm1218281
tt3829266,the predator,2018,107,"action,adventure,sci-fi",5.4,94888,2018-09-14,88000000,51024708,159487563,"Shane Black, Fred Dekker","nm0000948, nm0215269"
tt3832914,war room,2015,120,drama,6.5,11716,2015-08-28,3000000,67790117,73975239,Alex Kendrick,nm1731937
tt3838992,yoga hosers,2016,88,"action,comedy,fantasy",4.3,10483,2016-09-02,5000000,0,22958,Kevin Smith,nm0003620
tt3850214,dope,2015,103,"comedy,crime,drama",7.2,76557,2015-06-19,7000000,17506470,18190831,Rick Famuyiwa,nm0266622
tt3850590,krampus,2015,98,"comedy,fantasy,horror",6.2,55400,2015-12-04,15000000,42725475,61788393,"Michael Dougherty, Todd Casey","nm1002424, nm2591926"
tt3859304,the bronze,2015,100,"comedy,drama,sport",6.0,9043,2016-03-18,3500000,615816,615816,Melissa Rauch,nm1851981
tt3861390,dumbo,2019,112,"adventure,family,fantasy",6.6,25072,2019-03-29,170000000,113883318,345004422,Ehren Kruger,nm0472567
tt3874544,the boss baby,2017,97,"adventure,animation,comedy",6.3,93730,2017-03-31,125000000,175003033,510878762,Marla Frazee,nm2807682
tt3881784,stronger,2017,119,"biography,drama",7.0,33464,2017-09-22,30000000,4211129,8786752,John Pollono,nm0689708
tt3890160,baby driver,2017,113,"action,crime,drama",7.6,363977,2017-06-28,34000000,107825862,228104185,Edgar Wright,nm0942367
tt3949660,teenage mutant ninja turtles: out of the shadows,2016,112,"action,adventure,comedy",6.0,77234,2016-06-03,135000000,82051601,245328374,"Peter Laird, Kevin Eastman","nm0481990, nm0247653"
tt3960412,popstar: never stop never stopping,2016,87,"comedy,music",6.7,47278,2016-06-03,20000000,9496130,9537120,"Jorma Taccone, Jorma Taccone, Akiva Schaffer, Akiva Schaffer","nm1672246, nm1672246, nm1676223, nm1676223"
